Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:19:45.404206,   14.601068,101117.558766,   24.027249,   52.201085,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.265202,    0.241438,    0.021510,    0.244471,    0.000000,    0.000000,   43.890625,   -0.671508,   -1.804113,   -1.744935,   -1.109591,   -2.378635,   -1.494661,   -0.909454,   -0.388357,   -1.556715,   -1.848497,   -2.610416,    0.292603,   -2.573430,   -1.961100,   -2.472745,   -1.079591,    0.757399,   -1.352879,   -0.516987,   -0.120822,   -3.288500,   -1.345893,   -1.677538,   -3.173020,   -0.897947,   -1.550962,   -2.296443,   -0.313151,   -0.512056,    0.316028,   -0.682193,   -0.761508,   -1.557948,    0.505570,   -0.805687,   -2.162881,   -0.336576,    1.457674,   -1.313427,    0.297124,   -0.304521,   -3.428637,   -1.581373,   -2.694663,  -25.256557, -152.342923,  -27.547657,  -26.980533,  -23.346930,  -25.418886,  -24.164021,  -24.235784,  -24.964159,  -27.480157,  -23.479773,  -25.231694,  -28.537968,  -26.629368,  -23.674157,  -26.750190,  -23.310868,  -26.254984,  -26.276148,  -25.574023
Mult,SI,251114 12:19:45.414026,   14.599290,101117.558766,   23.960983,   52.233623,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.395010,    0.272362,    0.046493,   -0.347678,    0.000000,    0.000000,   43.890625,   -0.000822,   -0.363699,    0.191507,   -1.790962,   -0.803015,   -1.686168,   -1.931922,   -0.376850,   -3.255623,    1.755620,   -0.343562,    1.652058,   -2.022744,   -0.016027,    1.140824,   -0.143014,   -2.351512,    0.260138,    1.444934,   -1.710414,    0.253151,   -0.515754,   -3.508774,   -1.855072,   -1.002331,   -0.070685,   -0.079726,   -0.263836,    0.278631,   -0.410138,   -1.752743,   -1.193838,   -0.458631,   -0.675233,    1.632537,   -0.086713,    0.572467,   -0.609042,   -0.653426,   -2.856170,    1.571921,   -2.834800,    1.462400,   -1.506989,  -25.515051, -153.379877,  -26.352176,  -25.347790,  -24.806608,  -28.360536,  -26.076627,  -24.599689,  -27.335808,  -27.774302,  -22.464908,  -26.563203,  -28.271666,  -25.945942,  -24.569741,  -26.657313,  -24.715940,  -25.749914,  -27.274780,  -27.834302
Mult,SI,251114 12:19:45.424026,   14.599155,101117.558766,   23.970771,   51.731654,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.180442,    0.217935,    0.032173,   -0.154626,    0.000000,    0.000000,   43.890625,   -1.134249,   -1.756442,    0.219452,   -2.348224,   -0.765207,   -1.775346,   -1.918360,   -0.519864,   -0.020548,   -1.003153,   -0.748769,   -2.037949,   -1.094386,   -2.908773,   -1.633154,   -0.360412,   -1.774935,   -0.221918,    0.507535,   -1.968908,   -0.672330,   -2.009593,   -1.830415,   -1.781510,   -1.729729,   -0.821508,    0.519042,    0.908426,    0.610275,   -0.828084,   -0.251096,   -1.293290,   -0.068836,    1.839687,   -1.358427,    0.952605,   -1.464249,   -2.059730,    0.130685,    0.076849,    1.677127,   -1.392332,   -2.433703,   -2.538909,  -23.067580, -152.904255,  -23.919705,  -25.925188,  -24.072531,  -25.012344,  -25.320461,  -24.546496,  -26.784300,  -29.995745,  -24.773885,  -27.594301,  -25.755873,  -25.591695,  -23.063162,  -26.191285,  -26.347450,  -25.898271,  -26.658135,  -23.706622
Mult,SI,251114 12:19:45.434026,   14.601487,101117.558766,   24.046692,   52.064052,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.329085,    0.280142,    0.031026,   -0.200105,    0.000000,    0.000000,   43.890625,   -0.312329,   -0.828906,   -3.043568,   -2.350690,   -2.062196,   -1.116578,   -0.539179,   -1.673428,   -2.349868,    0.244932,    0.937810,    1.387811,   -1.849730,   -0.228083,   -0.220274,    0.720823,   -1.265756,    0.710549,   -2.514663,   -1.236989,   -1.782743,    0.189041,    0.835892,    0.543700,    0.625070,   -1.138358,   -2.310005,    1.908086,    0.447124,    0.067808,   -0.175480,   -0.001644,   -0.041918,    2.186665,    0.371919,   -1.742880,   -1.353701,   -0.950550,   -0.684659,   -0.334110,    0.280275,   -0.415069,    0.804043,   -4.024118,  -24.329843, -154.123714,  -24.602515,  -23.085251,  -22.576329,  -22.188537,  -23.684842,  -24.943971,  -24.597172,  -26.086798,  -22.610387,  -24.830597,  -25.545051,  -22.723607,  -22.982203,  -24.514569,  -24.494843,  -25.061146,  -23.269772,  -24.426213
Mult,SI,251114 12:19:45.444026,   14.599441,101117.558766,   23.978046,   51.840910,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.201492,    0.234512,    0.044636,    0.089937,    0.000000,    0.000000,   43.890625,   -0.229316,    0.426576,   -2.812197,   -2.254525,   -0.432330,   -1.619592,   -2.233977,   -0.491919,   -0.773426,   -1.045482,   -0.491919,   -1.807812,   -0.490275,   -2.318635,   -1.174112,   -1.363975,   -2.055210,   -0.530138,    0.006164,    0.627125,   -2.293977,   -0.597535,   -0.866714,    0.592604,    1.042194,   -0.283562,    0.826440,   -1.227948,   -1.017536,    0.953016,   -2.266854,   -1.707127,   -0.824180,    0.613165,   -0.154110,   -0.452878,   -0.552741,    1.262879,   -0.901646,    0.114658,   -3.946446,   -1.918771,   -0.150617,    0.723289,  -23.370046, -151.950263,  -24.319980,  -24.378131,  -23.934756,  -25.062790,  -23.883746,  -24.907601,  -24.443884,  -28.273926,  -24.369090,  -27.402383,  -25.545051,  -23.300183,  -24.991077,  -23.919089,  -26.830738,  -25.344708,  -25.798818,  -26.349915
Mult,SI,251114 12:19:45.454026,   14.598977,101117.558766,   23.955229,   52.034687,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.241491,    0.326894,    0.018808,   -0.125390,    0.000000,    0.000000,   43.890625,    0.428220,   -0.803426,   -0.683426,   -0.996577,   -0.363288,   -1.750277,    0.790687,   -0.785755,   -2.065484,   -0.883974,    0.667810,    0.109726,   -1.150276,   -0.690823,   -0.986714,   -0.432741,   -2.392197,    0.313973,   -1.460140,    0.086302,   -0.438905,   -2.216717,   -3.183705,   -1.467537,   -0.733563,   -0.286439,   -1.502058,   -0.584179,   -0.094932,   -1.065619,    0.250274,   -0.012329,    0.490275,    1.944584,   -1.879319,   -0.560549,   -0.871646,   -2.966718,   -2.685211,    0.473837,    0.828495,   -0.994523,    0.658768,   -1.087810,  -26.862382, -154.892440,  -25.087858,  -27.375465,  -25.816284,  -26.173305,  -26.387724,  -23.558394,  -26.949095,  -27.919884,  -25.974093,  -27.482520,  -26.008202,  -26.446491,  -24.444192,  -25.208269,  -24.991693,  -26.951971,  -25.133064,  -28.378824
Mult,SI,251114 12:19:45.464026,   14.603819,101117.558766,   24.133526,   52.022783,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.291612,    0.330890,    0.047091,   -0.301735,    0.000000,    0.000000,   43.890625,   -1.289592,   -0.685892,   -2.360964,   -2.005894,   -1.834524,   -0.922194,   -0.955481,   -0.094110,   -1.296167,   -2.026031,   -1.111646,   -1.746990,   -2.693019,   -0.278220,   -0.720412,   -2.316169,   -1.026166,   -0.956303,   -2.392607,   -1.608496,    1.517263,   -0.404384,   -2.327265,   -2.171511,    0.899591,   -2.217128,   -0.933700,   -2.090552,   -0.434384,   -1.334797,   -0.856851,   -1.911785,    0.514419,    1.065041,   -0.378494,   -4.290009,   -0.840002,    1.518907,   -4.577269,   -0.973564,   -1.394386,   -2.274662,   -1.148221,   -1.680003,  -24.967858, -152.533723,  -25.861284,  -25.353338,  -26.555960,  -28.957866,  -27.664576,  -23.650758,  -26.135805,  -28.682317,  -27.171218,  -27.161972,  -24.954193,  -27.475945,  -24.142856,  -25.887997,  -24.500597,  -25.504160,  -24.129089,  -26.476491
Mult,SI,251114 12:19:45.474026,   14.598360,101117.558766,   23.937704,   51.861280,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.295133,    0.370171,    0.031107,    0.305263,    0.000000,    0.000000,   43.890625,   -1.064386,   -1.355756,   -1.884250,   -1.742880,    0.447124,   -0.758221,   -0.566713,   -0.805481,   -0.784111,   -2.545485,   -0.695755,   -1.977127,    0.382193,    0.168904,    0.374384,    0.733974,   -2.243840,   -1.617948,   -2.630964,    0.433563,   -1.972607,   -1.062742,   -1.086578,   -1.096441,   -2.226169,   -1.223016,   -1.676305,   -1.326578,   -0.237535,   -1.603565,   -0.916851,   -1.597400,   -0.262398,    1.011243,   -0.033904,   -0.875755,   -1.596168,   -2.190415,   -0.864659,   -1.637264,    0.666577,   -5.018640,    2.630964,   -1.697264,  -24.395802, -153.545789,  -27.388616,  -25.781558,  -25.956935,  -26.209675,  -25.760188,  -23.975467,  -25.120324,  -27.157554,  -27.000259,  -25.661147,  -28.443652,  -27.079369,  -27.228650,  -25.295393,  -27.392520,  -28.602386,  -26.682793,  -25.393201
Mult,SI,251114 12:19:45.484026,   14.601099,101117.558766,   24.033598,   52.024899,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.185299,    0.426179,    0.034193,   -0.058101,    0.000000,    0.000000,   43.890625,   -1.339729,    0.591782,   -3.146719,   -2.834389,    0.766029,   -2.264388,    0.281918,   -0.878221,   -3.209595,   -1.239044,   -2.308361,   -2.352744,   -1.655757,   -0.278220,   -0.111781,   -2.817951,    0.191918,   -0.824796,   -2.958910,   -1.503291,   -1.980826,   -2.200278,   -0.963290,   -1.530414,   -1.219317,    0.297946,   -0.851920,    1.228770,    0.628768,   -1.569866,   -0.890961,    0.647673,    1.006338,    0.016040,   -0.154110,    0.298357,   -2.107401,   -1.110413,   -1.684935,   -1.229181,   -1.718223,   -2.725485,    0.798289,   -1.850141,  -21.348947, -153.349453,  -30.572526,  -29.621566,  -27.455962,  -27.892247,  -27.238821,  -27.340071,  -26.642108,  -29.044886,  -26.404573,  -27.259369,  -28.759886,  -27.104437,  -25.384468,  -25.949641,  -27.171424,  -27.962110,  -27.291013,  -29.111565
Mult,SI,251114 12:19:45.494026,   14.596984,101117.558766,   23.893328,   51.648588,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.402774,    0.443894,    0.046380,   -0.372737,    0.000000,    0.000000,   43.890625,   -1.329044,    0.048082,   -1.589181,   -1.044660,    0.650960,   -1.602743,   -1.635620,   -1.219728,   -1.153975,   -0.512878,    0.667810,   -0.271233,   -0.069863,    0.325069,   -1.274386,    0.020548,   -1.265756,    1.222194,   -0.931646,   -2.385621,   -1.661921,    0.474658,    0.153699,   -2.690142,   -0.385069,    0.420823,    1.851785,    0.223768,   -0.395343,   -0.313562,   -2.549183,   -1.832880,    1.570791,   -1.821065,   -0.023219,   -1.936442,   -0.890139,   -1.507811,   -1.102194,    1.213975,   -0.866303,   -1.476578,   -1.136920,   -0.841235,  -24.821967, -153.225022,  -30.893281,  -29.115880,  -29.317866,  -28.464303,  -27.367863,  -30.063656,  -28.399371,  -31.214959,  -30.084512,  -29.610470,  -29.298038,  -27.751288,  -29.854066,  -29.634305,  -27.234301,  -28.661564,  -31.189788,  -29.650333
Mult,SI,251114 12:19:45.504026,   14.594918,101117.558766,   23.812315,   51.818424,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.252643,    0.386552,    0.021778,   -0.117965,    0.000000,    0.000000,   43.890625,   -0.031233,   -0.966166,   -2.023566,   -1.149043,   -1.680003,   -0.769317,   -1.434249,    0.185754,    0.263014,    1.119454,   -0.068219,   -2.821238,   -1.668907,   -0.923837,   -1.317948,   -1.964798,   -0.258083,   -0.784933,    0.136028,   -0.249864,    0.410138,    0.270822,   -1.508222,    0.549042,    0.122877,   -1.649181,    1.299455,    0.018288,   -0.436850,   -0.590549,   -1.201646,   -0.384247,   -1.004283,   -3.262763,   -2.148908,   -0.991646,    0.124521,    0.574933,    0.433973,   -1.365208,    4.484803,   -0.339453,   -1.735277,    2.092607,  -25.594777, -152.649858,  -34.096301,  -33.370340,  -31.320370,  -32.471571,  -29.361839,  -29.041958,  -31.723625,  -32.531263,  -31.373076,  -31.085404,  -30.521259,  -31.946776,  -29.544305,  -31.468008,  -30.320197,  -30.098690,  -32.428421,  -30.736088
Mult,SI,251114 12:19:45.513846,   14.598654,101117.558766,   23.948682,   51.856386,  125.633209,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.224411,    0.293875,    0.044923,    0.486713,    0.000000,    0.000000,   43.890625,   -1.036440,   -2.078634,    0.205480,   -2.022744,   -0.943564,   -0.983427,   -1.765894,   -0.379727,   -2.156717,    0.216165,    1.006851,    0.120411,   -1.511921,   -1.791784,   -1.858771,   -1.133016,    1.277674,    2.170689,   -0.018493,   -0.376439,   -3.458637,    0.967399,   -1.156441,   -0.678905,    0.833426,   -0.690823,   -1.162194,   -0.518426,   -1.585483,   -0.350138,   -1.977127,   -2.314936,    0.041404,   -1.942093,   -0.493152,    0.327946,    0.029589,   -1.457263,   -1.370962,    0.971920,   -2.768636,    1.489318,    0.134384,   -0.296713,  -24.651624, -153.415823,  -32.426160,  -29.237524,  -28.746941,  -30.929240,  -33.868012,  -33.355494,  -33.128696,  -33.816129,  -29.446086,  -31.214446,  -31.539206,  -31.617597,  -28.581838,  -32.102530,  -30.631294,  -29.339647,  -30.930472,  -32.465818
