Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 11:44:42.096986,   11.458451,101164.915418,   24.115339,   52.412454,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.209873,    0.533012,    0.004988,   -0.309330,    0.000000,    0.000000,   42.031250,   -2.771512,   -3.103979,   -1.308907,   -0.531782,   -1.716990,    1.492606,   -1.145345,   -0.971920,   -3.036170,   -1.034797,   -2.626033,    0.208357,   -2.025620,    0.543289,   -0.983427,   -1.149454,   -1.300277,    1.288359,   -0.577809,   -1.234112,   -1.847675,   -1.662332,    0.457809,   -0.221096,   -0.863015,   -0.444658,   -2.333018,   -1.912812,   -3.365349,    0.198083,   -1.145756,    0.230137,   -0.625275,   -0.953606,   -1.071167,   -0.719590,   -0.792741,    0.980550,    0.918906,   -0.268768,   -0.156165,    0.634522,    2.140278,   -0.138904,  -17.393254, -100.487383,  -20.615383,  -19.179079,  -19.486066,  -19.772300,  -19.950040,  -21.514229,  -20.062643,  -21.973092,  -19.165928,  -20.893192,  -19.254285,  -19.433463,  -20.590829,  -20.766206,  -22.211962,  -23.124703,  -21.831824,  -21.380590
Mult,SI,251114 11:44:42.106806,   11.455012,101164.915418,   23.965083,   52.049105,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.149118,    0.557415,   -0.004445,   -0.283343,    0.000000,    0.000000,   42.031250,   -1.302742,   -1.452743,   -1.703839,   -1.487674,   -1.607674,   -1.929456,   -2.460827,   -0.170959,   -2.215895,   -3.038225,    1.033975,   -0.393288,    0.395754,    0.553974,   -0.170959,   -2.010415,   -0.158630,    0.080959,   -0.720823,   -0.574522,   -1.516441,   -0.311097,    1.245208,   -1.020824,    0.450001,    0.129863,   -0.467672,    0.814933,   -2.142744,   -0.658768,    0.080548,   -0.313151,    0.390412,    1.527409,   -0.583974,   -2.475621,    1.250961,   -0.059178,   -0.320549,    0.116302,    0.446713,   -1.448633,    1.157057,   -2.049867,  -15.431538, -100.117596,  -15.075646,  -15.985100,  -14.025028,  -15.830888,  -15.237975,  -18.310310,  -14.416467,  -15.124037,  -17.602843,  -16.411676,  -14.499789,  -15.914826,  -15.505202,  -16.731403,  -15.457017,  -15.837977,  -14.321741,  -18.231406
Mult,SI,251114 11:44:42.116806,   11.454857,101164.915418,   23.956023,   52.111802,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.085966,    0.525665,   -0.015096,    0.184900,    0.000000,    0.000000,   42.031250,   -0.778358,    0.011096,   -2.467813,   -0.607809,   -2.695074,   -2.267265,   -0.033699,   -1.122331,   -3.383842,   -0.151644,    0.616851,   -1.018358,   -0.598768,    0.487809,   -0.896714,   -1.483565,   -1.440003,   -1.233701,   -0.672330,    0.149178,   -1.817264,   -0.978495,   -0.921372,   -1.518496,   -0.980961,    0.184110,    0.446302,   -0.392056,   -2.773567,   -1.260003,   -0.586029,   -1.777812,    1.430243,    0.113900,    0.414453,   -2.094251,    0.349727,   -0.197672,   -0.544111,    1.079180,    3.087951,   -0.895481,    0.651166,   -2.875485,  -17.911885, -101.756825,  -15.245167,  -14.086261,  -16.208354,  -15.327359,  -14.330165,  -13.690198,  -15.849484,  -15.471401,  -16.633595,  -14.003452,  -15.738935,  -12.682628,  -14.034583,  -16.745376,  -14.550851,  -14.157562,  -14.482221,  -15.608250
Mult,SI,251114 11:44:42.126806,   11.456104,101164.915418,   24.018189,   51.983763,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.335030,    0.669156,    0.008871,   -0.120455,    0.000000,    0.000000,   42.031250,   -1.827949,   -1.539455,   -2.150963,    0.254795,   -1.725209,   -1.486030,   -0.196439,   -0.489042,    0.287672,    0.347672,   -1.585483,    0.933700,   -0.999043,    1.649181,   -2.302607,   -1.317948,   -1.262468,   -0.653837,    0.621782,   -0.140137,   -1.987401,   -1.371784,   -0.123288,    0.793563,   -0.420001,   -1.899045,   -1.533291,   -0.411165,   -0.959180,   -0.669042,    0.630001,   -1.098906,   -0.142911,   -2.739933,    0.318699,   -1.229591,   -0.120411,    0.259727,    0.797262,    2.921513,    0.426987,    0.143014,   -1.471647,   -1.798360,  -16.342430, -101.436700,  -15.598182,  -14.524549,  -13.197201,  -14.253213,  -15.162359,  -14.254446,  -17.120582,  -15.525545,  -13.524479,  -14.609207,  -15.384894,  -14.947838,  -12.962389,  -17.028527,  -15.843319,  -14.057699,  -15.336400,  -16.694006
Mult,SI,251114 11:44:42.136806,   11.454980,101164.915418,   23.965149,   51.996593,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,   -0.030184,    0.518251,   -0.023092,   -0.260139,    0.000000,    0.000000,   42.031250,   -1.580551,   -1.567400,   -4.387817,   -0.108904,   -0.897536,   -3.156582,   -2.178497,   -1.044249,   -1.523839,   -0.564248,   -1.688633,    0.039452,   -1.129317,   -0.606988,   -1.313838,   -1.622880,   -0.279453,    1.264523,    1.281372,    2.892335,   -2.790417,   -0.900002,   -0.792741,   -3.240006,   -0.682604,   -0.316850,    2.710279,   -0.405617,   -0.514522,   -1.171646,   -0.315206,   -0.545344,    0.374282,   -0.524462,   -1.039317,    1.095619,    0.833426,   -0.059178,   -1.380825,    1.217674,   -0.136028,   -2.478909,    1.566373,    1.894113,  -14.545303, -100.037562,  -16.038525,  -15.287907,  -13.710746,  -17.671473,  -14.796605,  -13.134324,  -13.781123,  -18.786407,  -15.684483,  -15.905785,  -15.465133,  -13.532082,  -14.581776,  -15.851538,  -14.722221,  -14.504823,  -15.790511,  -14.396330
Mult,SI,251114 11:44:42.146806,   11.455450,101164.915418,   23.992000,   51.832048,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.305698,    0.555624,    0.005413,   -0.216517,    0.000000,    0.000000,   42.031250,   -0.317261,   -3.595487,   -1.223016,   -0.393699,   -0.790687,    0.503426,   -1.465482,   -1.069317,   -0.102740,   -0.656714,    0.387124,   -1.192194,   -0.985892,   -0.158630,   -2.086032,   -0.836303,   -1.133427,   -0.426987,   -0.180411,   -2.067949,    1.262468,   -0.102329,   -2.134525,   -2.233977,   -1.172468,    0.159863,   -0.722467,   -1.260208,   -1.199591,   -0.939865,    0.359179,    1.355756,   -2.678122,    0.762985,   -1.787469,   -1.162605,   -2.127538,   -1.178632,   -1.218085,   -2.235621,   -1.375893,   -0.730686,   -2.963636,    0.678494,  -16.032361, -100.280413,  -18.880928,  -15.874758,  -15.964193,  -16.451950,  -15.762771,  -14.961143,  -14.405371,  -17.801029,  -16.630923,  -16.345923,  -17.401165,  -14.891536,  -14.831742,  -17.070445,  -16.578115,  -15.942771,  -16.269279,  -17.607980
Mult,SI,251114 11:44:42.156806,   11.454394,101164.915418,   23.944979,   51.748453,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,   -0.021794,    0.516519,   -0.009642,   -0.270349,    0.000000,    0.000000,   42.031250,   -0.042740,    0.558494,   -2.543019,    0.305343,   -1.867401,   -1.086988,   -0.592193,    0.105617,   -1.601099,   -1.745757,    0.476713,    1.946305,    0.074795,   -0.335343,   -2.107812,    1.528359,   -0.534659,    0.759454,   -0.558905,   -0.866714,   -1.171235,   -1.879319,   -0.010685,   -1.175756,    0.472193,   -2.214662,    0.863837,    0.151439,   -0.904933,   -0.002466,    1.525482,    0.000411,    0.813803,    0.695935,   -0.352398,    0.620138,    0.242055,   -2.122607,   -0.370686,   -0.887262,    2.419731,    0.062055,    0.182261,    2.541375,  -14.665920,  -99.093754,  -14.777495,  -18.393735,  -17.024982,  -17.086883,  -16.031128,  -16.268406,  -17.798665,  -17.886405,  -17.338596,  -14.492084,  -16.762225,  -15.718798,  -14.242837,  -16.047977,  -14.311261,  -16.476197,  -15.434209,  -18.774284
Mult,SI,251114 11:44:42.166806,   11.453949,101164.915418,   23.919054,   51.921199,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.391344,    0.584385,   -0.010637,   -0.122776,    0.000000,    0.000000,   42.031250,   -0.220274,   -0.349316,   -3.248637,   -0.734796,    0.497261,   -1.605209,   -0.503015,   -2.420142,   -1.211509,   -0.226028,    0.318494,   -0.284795,   -0.885207,    0.915618,   -2.866033,   -1.569044,    1.963566,   -1.012194,   -1.007262,   -0.842878,   -1.595346,   -0.436028,   -0.907810,    0.317261,    0.573289,   -0.223973,   -1.007262,    1.497537,   -1.726853,   -0.835481,    0.124932,    1.024112,    0.902262,    1.945830,   -0.528083,   -0.628357,   -1.218496,    0.230548,   -0.112603,   -2.078223,   -2.400827,   -1.414934,   -2.565622,    0.740549,  -17.094281,  -97.628387,  -13.874617,  -15.803251,  -14.552649,  -15.226674,  -17.528254,  -16.938809,  -15.639483,  -20.133430,  -16.204553,  -16.782773,  -17.929453,  -16.640992,  -15.747257,  -18.079351,  -14.063453,  -17.501953,  -14.411535,  -16.739622
Mult,SI,251114 11:44:42.176806,   11.460261,101164.915418,   24.209844,   52.084157,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.144666,    0.564818,    0.012026,   -0.275918,    0.000000,    0.000000,   42.031250,   -0.214521,   -2.293566,   -2.240141,   -1.078769,   -0.544111,   -1.375071,   -1.514387,   -3.095349,   -0.850687,   -1.528770,   -2.950691,   -0.021370,   -0.092466,    1.400962,   -2.600553,   -0.507535,   -1.098495,   -1.415345,   -0.688358,   -0.362877,   -0.946029,   -1.369318,   -0.900002,   -2.122196,   -0.685481,   -1.504113,   -1.272742,   -0.572261,   -1.760551,   -0.070274,   -1.822606,   -1.133016,    1.703531,    0.500138,   -0.088767,    2.706581,    0.186987,    1.427263,   -1.954524,    3.018910,    0.333699,   -0.027123,    0.855824,   -1.569044,  -14.956879,  -96.701134,  -15.146742,  -15.924484,  -15.453421,  -17.884145,  -18.972366,  -15.955563,  -19.103874,  -18.937332,  -17.855789,  -17.285788,  -15.619963,  -17.997981,  -17.636336,  -18.880311,  -15.106057,  -19.381682,  -17.112568,  -19.094011
Mult,SI,251114 11:44:42.186806,   11.455281,101164.915418,   23.989619,   51.645017,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.120681,    0.454951,   -0.024491,    0.217849,    0.000000,    0.000000,   42.031250,    1.278907,    1.005618,   -1.714935,    2.033840,   -0.710960,   -1.887949,   -0.812056,   -1.418222,   -0.551508,   -0.474248,   -0.933290,   -1.134249,   -1.343838,    1.527537,   -1.425208,   -0.231781,   -2.868910,   -1.957812,   -1.742058,   -1.073427,   -0.921372,   -1.407126,   -1.296167,   -2.217539,    1.385756,   -0.708906,   -0.608631,   -0.643152,   -0.300001,   -0.676851,   -1.054523,   -1.062331,   -0.360001,    1.280653,   -2.216100,    0.663289,    0.707262,   -0.479179,   -2.330964,    0.425754,    0.200548,    1.930278,   -1.070961,   -6.892616,  -15.716949,  -98.605303,  -19.378806,  -16.381882,  -19.143685,  -16.902260,  -17.204007,  -14.963942,  -20.218807,  -19.660621,  -17.375377,  -19.073874,  -16.842465,  -16.299073,  -17.572329,  -20.132917,  -18.173050,  -18.597982,  -17.291952,  -19.303600
Mult,SI,251114 11:44:42.196806,   11.457361,101164.915418,   24.075791,   52.027809,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.800000,   12.000000,    0.320409,    0.563763,    0.008573,   -0.085186,    0.000000,    0.000000,   42.031250,   -1.744113,   -1.857949,   -2.415210,    1.737949,   -1.330688,   -0.743426,   -2.314114,   -0.882331,   -1.419455,   -1.465482,   -0.101507,    0.551097,    0.204658,    1.807401,   -0.398631,    0.016849,   -0.711782,   -3.440966,    0.341097,   -0.175069,   -0.770960,   -2.780143,   -2.201511,   -2.832334,   -1.372195,   -0.725344,   -2.558224,    1.775962,   -0.302877,   -0.359179,    0.166439,   -0.033699,   -0.188425,    1.902910,   -0.823563,   -0.233425,    0.867536,    0.794385,   -1.380825,   -0.301644,    3.682199,    0.679316,   -1.144728,   -2.468224,  -15.629004,  -99.391803,  -18.875585,  -19.642025,  -19.789149,  -16.972226,  -19.053326,  -16.483492,  -17.293596,  -19.672025,  -18.773667,  -18.770996,  -17.592056,  -18.917709,  -15.975443,  -19.580998,  -16.436745,  -18.673599,  -17.580446,  -20.123054
Mult,SI,251114 11:44:42.206626,   11.453147,101164.915418,   23.883078,   51.864587,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.700000,   11.900000,   -0.000235,    0.465955,   -0.004375,   -0.283343,    0.000000,    0.000000,   42.031250,   -1.302742,   -1.452743,   -1.703839,   -1.487674,   -1.607674,   -1.929456,   -2.460827,   -0.170959,   -2.215895,   -3.038225,    1.033975,   -0.393288,    0.395754,    0.553974,   -0.170959,   -2.010415,   -0.158630,    0.080959,   -0.720823,   -0.574522,   -1.516441,   -0.311097,    1.245208,   -1.020824,    0.450001,    0.129863,   -0.467672,    0.814933,   -2.142744,   -0.658768,    0.080548,   -0.313151,    0.390412,    1.527409,   -0.583974,   -2.475621,    1.250961,   -0.059178,   -0.320549,    0.116302,    0.446713,   -1.448633,    1.157057,   -2.049867,  -15.431538, -100.117596,  -15.075646,  -15.985100,  -14.025028,  -15.830888,  -15.237975,  -18.310310,  -14.416467,  -15.124037,  -17.602843,  -16.411676,  -14.499789,  -15.914826,  -15.505202,  -16.731403,  -15.457017,  -15.837977,  -14.321741,  -18.231406
Mult,SI,251114 11:44:42.216626,   11.454199,101164.915418,   23.930694,   51.923447,   77.381773,    0.000000,  399.000000,   26.900000,    1.700000,   19.700000,   11.900000,    0.412837,    0.563722,   -0.002367,    0.017836,    0.000000,    0.000000,   42.031250,   -0.778358,    0.011096,   -2.467813,   -0.607809,   -2.695074,   -2.267265,   -0.033699,   -1.122331,   -3.383842,   -0.151644,    0.616851,   -1.018358,   -0.598768,    0.487809,   -0.896714,   -1.483565,   -1.440003,   -1.233701,   -0.672330,    0.149178,   -1.817264,   -0.978495,   -0.921372,   -1.518496,   -0.980961,    0.184110,    0.446302,   -0.392056,   -2.773567,   -1.260003,   -0.586029,   -1.777812,    1.430243,    0.113900,    0.414453,   -2.094251,    0.349727,   -0.197672,   -0.544111,    1.079180,    3.087951,   -0.895481,    0.651166,   -2.875485,  -17.911885, -101.756825,  -15.245167,  -14.086261,  -16.208354,  -15.327359,  -14.330165,  -13.690198,  -15.849484,  -15.471401,  -16.633595,  -14.003452,  -15.738935,  -12.682628,  -14.034583,  -16.745376,  -14.550851,  -14.157562,  -14.482221,  -15.608250
