Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:18:35.739666,    8.701735,101118.885870,   24.200850,   52.323832,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.015433,   -0.261570,    0.024370,   -0.290134,    0.000000,    0.000000,   43.835937,   -0.332055,   -1.033153,   -0.856029,   -1.024523,   -0.841646,   -1.589181,   -1.692332,   -0.919728,   -2.210141,   -0.070274,   -0.304110,   -1.360688,   -0.889728,    3.016033,   -1.333564,   -1.951648,    0.280275,   -3.524391,   -0.660823,   -0.601234,   -3.385486,   -2.326032,   -1.968497,   -1.596168,   -0.156576,   -3.164801,   -1.776579,   -1.079591,   -0.319727,    0.671097,   -1.853839,   -0.743837,    0.733049,    0.178523,   -1.232263,   -3.743021,   -0.376850,   -1.906031,   -0.766851,    0.564659,   -0.406439,   -2.385210,    0.633700,   -3.206308,  -10.472898,  -55.440804,  -10.635432,  -11.994476,  -11.252796,  -11.366221,  -11.333858,  -11.056846,  -11.694681,  -11.220844,  -14.471330,  -14.221672,  -12.821019,  -12.843724,  -11.876530,  -12.544956,  -13.419479,  -13.148245,  -12.099476,  -13.634000
Mult,SI,251114 12:18:35.749666,    8.697858,101118.885870,   23.987304,   51.459176,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.126243,   -0.148251,    0.053808,    0.121029,    0.000000,    0.000000,   43.835937,   -1.473702,   -0.268357,   -1.028632,   -2.079456,   -1.092331,    0.508768,    0.970276,   -1.728908,    0.437261,   -0.502193,   -0.473837,   -1.603976,    0.113014,    0.795618,   -0.456165,   -0.100685,   -1.309318,    0.751645,   -3.338226,   -0.267535,   -0.929591,   -2.105347,   -3.643980,   -1.724387,   -1.070550,    0.895481,    0.896714,   -0.781029,   -0.716303,   -2.430827,   -3.154116,   -2.050689,   -2.906102,    0.477060,   -0.033288,   -1.950004,   -0.516576,    0.099452,   -0.425754,   -0.123699,   -2.100826,   -3.440966,   -0.440549,   -0.219042,  -12.808176,  -56.314555,  -12.987971,  -11.549817,  -10.954645,  -11.270879,  -12.941533,  -10.905689,  -14.953591,  -14.187357,  -10.429541,  -12.689203,  -12.918005,  -13.844411,  -11.625845,  -14.645372,  -13.327013,  -11.967969,  -11.171940,  -12.257285
Mult,SI,251114 12:18:35.759666,    8.699382,101118.885870,   24.072815,   51.750569,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.076459,   -0.211800,    0.026339,    0.153978,    0.000000,    0.000000,   43.835937,   -2.364662,   -3.485349,   -0.145480,    0.793563,   -0.358357,   -0.441371,   -1.901511,    0.135617,   -0.959180,   -1.284249,   -0.283151,    0.435206,   -0.565481,    0.232192,    1.315071,    0.173014,   -1.382058,   -0.336165,   -1.153975,   -1.181920,   -1.887949,    0.985481,   -2.701238,   -2.264799,   -1.051235,   -1.245208,    2.466169,   -1.432811,   -1.395619,   -0.647673,   -0.569590,   -2.150141,   -0.180720,   -0.598743,   -0.674179,   -1.788086,    0.013151,   -0.436850,   -0.320549,    0.159452,   -0.445891,   -1.684935,   -1.648976,   -1.256304,  -12.527285,  -54.141246,  -13.421123,  -11.629955,  -10.856220,  -14.147905,  -11.711941,  -12.887440,  -12.826464,  -14.921126,  -12.111188,  -12.715094,  -11.203892,  -11.952763,  -11.976805,  -10.638103,  -11.896873,  -13.599068,  -13.531671,  -13.157286
Mult,SI,251114 12:18:35.769666,    8.700883,101118.885870,   24.162294,   51.855195,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.046098,   -0.136138,    0.037573,   -0.096154,    0.000000,    0.000000,   43.835937,   -1.080824,   -0.770139,    0.309042,   -1.018769,   -0.608220,   -1.583428,   -3.166445,    1.474113,   -1.042194,   -0.229316,    1.647127,   -0.995755,   -1.373838,   -1.636031,   -1.045482,   -2.555348,   -1.716168,   -1.916716,    1.393153,    0.009452,   -1.157263,   -1.359866,   -0.156165,   -2.616581,   -2.719731,    0.909043,    0.151644,   -0.241644,   -1.815620,   -2.243018,   -1.527537,   -1.010961,    1.109386,    0.030604,   -0.164178,   -0.399042,   -1.009317,   -1.775346,   -1.172879,   -1.007673,   -2.997951,    0.364932,   -2.141922,   -2.206032,   -9.798307,  -56.054649,  -11.348242,  -12.629820,  -11.626821,  -11.464338,  -11.213447,  -13.136533,  -11.123036,  -14.215919,  -11.908791,  -12.337011,  -12.646258,  -11.143173,  -12.104921,  -13.435095,  -13.108382,  -14.522906,  -10.716391,  -12.311120
Mult,SI,251114 12:18:35.779666,    8.699240,101118.885870,   24.059324,   51.908368,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.116327,   -0.174995,    0.049074,   -0.187111,    0.000000,    0.000000,   43.835937,   -0.833426,    0.249864,   -0.147945,    0.765207,    1.337263,   -2.547539,    0.565070,   -2.073292,   -1.583017,   -0.876166,    0.728632,    0.215754,    0.661234,   -1.514387,   -2.015346,    0.078904,   -1.818497,    1.491373,   -1.506578,    0.170959,   -0.954248,    0.101096,   -2.046168,   -1.195071,    1.075482,   -0.903700,   -0.887262,   -1.553428,   -2.346991,   -0.911098,   -1.396852,   -2.000963,   -0.449487,    0.931581,   -0.863632,   -1.747812,   -0.124110,    1.896579,   -1.661099,   -0.765618,   -3.120006,   -1.245208,   -1.093153,   -0.451645,  -10.387623,  -54.699779,  -12.329819,  -12.881327,  -11.888397,  -11.481187,  -12.328381,  -11.079217,  -11.723037,  -11.549098,  -12.612970,  -11.873037,  -11.672694,  -10.932350,  -11.077111,  -12.808793,  -11.869339,  -13.134684,  -12.195024,  -12.432353
Mult,SI,251114 12:18:35.789666,    8.697606,101118.885870,   23.967663,   51.598722,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.044457,   -0.375975,    0.025418,    0.093185,    0.000000,    0.000000,   43.835937,   -1.353701,    1.297811,   -0.565892,   -0.600412,   -0.481645,    0.653015,   -1.026166,   -0.796440,   -2.379457,   -2.431649,    0.161918,   -1.001098,    0.105206,   -0.408494,    0.201370,   -0.889317,   -0.622604,   -0.604111,   -0.352192,   -0.684248,   -1.998086,   -1.601921,   -2.083977,   -0.957536,   -2.739047,   -0.901235,    2.256580,   -0.230754,   -0.840824,    0.080959,    0.934522,   -1.388222,   -0.914488,    0.312997,   -1.758291,   -2.528635,   -0.263425,   -2.330142,   -0.233425,    0.121233,    0.964933,    2.868499,   -1.492195,    1.523839,  -10.007486,  -54.312681,  -12.826258,  -12.162969,  -11.190896,  -13.200129,  -12.910711,  -14.228196,  -11.268105,  -12.502833,  -13.887151,  -13.614274,  -12.207969,  -11.305913,  -11.208104,  -11.803585,  -11.460023,  -13.220985,  -12.795231,  -13.510301
Mult,SI,251114 12:18:35.799666,    8.697042,101118.885870,   23.931487,   51.644091,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.160666,   -0.193264,    0.051395,    0.471399,    0.000000,    0.000000,   43.835937,    0.378083,   -1.094797,   -1.541510,   -1.561647,   -0.088767,    0.680960,   -0.620960,   -0.819043,   -0.642741,   -1.740003,   -1.749866,   -1.659866,   -1.820963,   -0.276165,   -0.393699,   -2.778088,   -1.519729,   -1.756031,   -0.490275,   -1.703839,   -1.058632,   -1.270276,   -2.328087,   -1.345071,   -0.458631,   -0.966577,    0.429042,   -0.113014,   -0.729454,   -0.715481,   -2.287402,   -1.249318,    1.337777,   -0.308271,    0.124315,    0.193151,   -1.994388,   -1.676716,    1.458085,   -0.896303,    0.590138,    0.911098,    1.508633,   -0.190685,  -11.838928,  -53.261969,  -10.481733,  -10.121527,   -9.292570,  -14.080610,  -11.000981,  -11.417925,  -12.934546,  -13.913247,  -14.143590,  -12.102353,  -11.367557,  -12.101531,  -11.645366,  -10.932761,  -13.643452,  -11.970435,  -10.901939,  -14.172768
Mult,SI,251114 12:18:35.809666,    8.700344,101118.885870,   24.121952,   52.094474,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.134280,   -0.186366,    0.025362,   -0.096154,    0.000000,    0.000000,   43.835937,   -0.384658,   -0.727810,   -2.898499,   -2.639183,   -2.661375,   -1.264112,   -2.293155,   -1.409592,   -0.508768,    0.764385,   -0.640275,   -2.178087,   -2.057675,    2.351512,   -0.553974,   -2.483019,   -0.374384,    0.992879,   -1.839867,   -0.870002,   -0.415891,   -1.398085,   -2.572608,    0.327535,   -0.653426,   -0.041096,    0.529727,   -0.518220,   -2.354799,   -1.705072,   -0.937399,   -0.717536,   -1.086475,   -0.351306,   -0.051986,   -0.881098,   -1.689044,   -1.023290,   -3.262198,    0.189452,   -0.948495,    1.115345,    3.477952,   -4.688639,  -11.155913,  -55.565235,  -13.763863,  -10.234952,  -13.021772,  -12.114887,  -12.406463,  -12.358406,  -12.587285,  -11.689030,  -11.495571,  -11.111529,  -12.959615,  -11.809339,   -9.163683,  -11.758380,  -13.269478,  -10.862898,   -9.906184,   -9.422895
Mult,SI,251114 12:18:35.819666,    8.702317,101118.885870,   24.243837,   52.083892,   44.592886,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.800000,    0.089600,   -0.246353,    0.038057,    0.098290,    0.000000,    0.000000,   43.835937,   -0.827673,   -1.848908,    0.506713,   -0.812467,   -2.702471,   -2.061374,   -3.484527,   -1.790552,   -0.608220,    0.653015,   -0.304110,   -1.345071,   -0.658357,   -1.758086,   -0.800960,   -1.152331,   -0.452878,   -0.196850,   -1.240687,   -0.267535,   -0.124110,   -1.735483,   -0.518631,   -2.665896,   -1.728908,   -0.573289,   -0.332466,   -0.863221,    0.198905,    0.676440,   -0.399864,   -1.039728,   -0.135000,    2.010068,   -1.312400,    0.236302,   -1.570277,   -0.348494,   -3.046033,    0.564659,    1.228770,   -3.970282,   -0.432124,   -1.281783,  -10.128719,  -55.927457,  -10.956803,  -11.768037,   -7.734467,  -12.235504,  -10.121527,  -10.751734,  -11.265228,  -10.095842,  -12.809614,  -10.472898,  -11.409167,   -9.510019,   -9.807143,   -9.888102,   -9.705225,   -9.147141,  -10.623720,  -12.219476
