Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 11:43:58.675286,    8.717180,101183.355177,   24.100988,   51.663667,   44.799974,    0.000000,  300.000000,   20.200000,    0.700000,   10.200000,    8.200000,    0.238650,    0.315358,   -0.016424,    0.078629,    0.000000,    0.000000,   41.976562,   -2.498635,    0.946440,   -1.242742,   -0.720412,   -1.863291,   -0.461508,    0.142192,   -2.723430,   -2.510142,   -0.213288,    0.175069,   -1.176167,    0.326302,   -0.307398,   -3.173431,    0.198083,   -1.509455,   -1.254660,    0.076028,   -1.504524,   -2.095895,   -3.495212,   -0.344384,   -1.303975,    0.542878,   -0.956714,   -0.182877,    2.341238,   -1.232879,   -1.119454,    1.655757,   -1.269044,   -0.548939,    0.085647,    0.106439,   -2.061785,   -2.146032,   -0.498905,   -0.189041,    2.100415,   -1.942196,   -1.044660,    0.063904,    0.430686,  -10.626185,  -57.454622,  -13.575232,  -12.778382,  -11.860452,  -12.894580,  -12.809204,  -12.775608,  -12.868382,  -13.013656,  -11.548379,  -12.061668,  -12.316360,  -13.215232,  -12.717765,  -11.621119,  -13.402218,  -13.239889,  -11.088926,  -12.725779
Mult,SI,251114 11:43:58.685106,    8.719147,101183.355177,   24.204950,   52.237724,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.036305,    0.455670,   -0.004631,   -0.340887,    0.000000,    0.000000,   41.976562,   -1.230413,   -1.109591,   -3.574117,   -0.830550,   -1.317537,   -1.405893,   -1.449044,   -1.487263,   -4.420283,    1.097673,   -1.572743,   -0.862193,   -1.940552,   -0.800960,   -0.881920,   -0.844933,   -1.052879,    1.112468,    0.732330,   -0.533837,   -1.325756,   -0.842056,    0.844522,   -2.919458,    0.044795,   -1.122742,   -1.131783,   -1.421099,   -0.020959,    0.104384,   -0.210822,   -1.519729,   -0.323836,    1.128906,   -2.470484,    0.123288,   -0.485754,    0.559316,   -2.377813,    0.139315,   -5.559463,   -0.625892,    1.797332,    0.054658,  -10.820980,  -56.872382,  -14.075781,  -13.208245,  -13.103553,  -13.786877,  -12.066599,  -11.485194,  -16.290032,  -13.941911,  -14.046398,  -11.358927,  -14.888351,  -11.897695,  -12.889957,  -14.291124,  -15.160304,  -15.431948,  -12.383449,  -15.555236
Mult,SI,251114 11:43:58.695106,    8.716629,101183.355177,   24.060316,   51.891041,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.107548,    0.291921,   -0.007135,   -0.171039,    0.000000,    0.000000,   41.976562,    0.005753,   -1.989456,   -2.632197,   -1.698907,   -2.101648,   -0.472604,   -2.105347,   -1.534524,   -2.897266,   -0.070685,   -0.743426,   -0.577398,   -0.667810,    0.410138,    0.057945,   -0.855618,   -0.789865,   -2.953978,   -1.966853,   -0.233836,   -1.128495,    0.630823,   -2.267265,    0.368631,   -3.582747,   -0.343973,   -1.340551,   -0.304521,   -0.997810,   -0.900824,   -0.986714,    0.626714,    0.346028,   -1.665645,    0.817399,   -2.351922,   -0.661645,   -2.979458,   -1.022468,    0.277809,    1.126030,   -1.497126,    1.126646,   -3.546582,  -12.516395,  -58.448027,  -13.659890,  -14.503385,  -12.183158,  -14.360268,  -14.909619,  -14.887170,  -13.580575,  -13.511945,  -14.663043,  -15.040715,  -13.547082,  -12.323860,  -11.156940,  -12.481258,  -14.719344,  -14.228247,  -14.015370,  -15.014824
Mult,SI,251114 11:43:58.705106,    8.715096,101183.355177,   23.964753,   51.929796,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.153465,    0.350050,   -0.023862,   -0.133449,    0.000000,    0.000000,   41.976562,    0.213699,    1.423975,   -2.807266,   -0.475069,    0.424932,   -2.312059,   -0.741371,   -0.044795,   -0.661645,   -0.535891,   -0.339453,   -1.495071,   -2.449731,   -0.283562,   -0.169726,    0.016027,   -3.080965,   -1.786442,    0.670275,   -1.338085,   -1.985757,   -3.568774,   -3.231376,   -2.807677,   -0.603289,   -2.070415,   -0.578631,   -0.956920,   -0.550686,    0.570412,    0.905755,   -1.415345,    0.997194,    0.152684,   -0.702741,   -3.130280,    0.010685,   -0.102740,   -0.828495,    1.612195,   -0.382603,   -1.098084,    0.137877,    0.201781,   -9.999472,  -56.654381,  -15.801812,  -13.671192,  -13.695644,  -14.418933,  -12.703176,  -12.228158,  -12.346463,  -13.796740,  -13.725233,  -12.104408,  -14.255063,  -15.600853,  -12.692799,  -13.778658,  -13.772493,  -13.940165,  -12.497696,  -14.490851
Mult,SI,251114 11:43:58.715106,    8.718565,101183.355177,   24.179555,   51.889718,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.107283,    0.363916,    0.005244,   -0.300049,    0.000000,    0.000000,   41.976562,   -1.654524,    0.560960,    0.802193,   -1.323701,   -1.748223,   -1.098495,    0.017671,   -0.946029,    0.519453,   -0.934933,    0.024658,   -1.846031,   -1.277674,   -0.080548,   -0.600412,   -1.195482,   -2.857814,    1.743291,   -1.931511,   -1.952059,   -1.095619,   -4.078775,   -0.336576,   -1.298222,   -0.401097,    0.793974,    1.707127,    0.615618,   -1.031098,   -1.575209,   -3.142198,   -0.853974,    1.905620,    0.377967,   -1.360277,   -1.028221,   -1.623291,   -1.230002,   -2.025210,   -2.510964,   -0.240822,    2.219182,    0.532809,    0.685070,  -12.088586,  -55.161505,  -13.192218,  -14.561125,  -13.123177,  -14.908489,  -12.611121,   -9.574719,  -14.534001,  -14.693762,  -13.878726,  -15.154962,  -13.375609,  -12.374408,  -12.423415,  -14.027699,  -13.170848,  -14.699618,  -13.667287,  -13.746603
Mult,SI,251114 11:43:58.725106,    8.716940,101183.355177,   24.080751,   51.845804,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.128987,    0.371762,   -0.021931,   -0.345528,    0.000000,    0.000000,   41.976562,   -0.527672,    0.301233,   -1.381647,   -2.011648,   -1.882196,   -1.516852,   -0.418768,   -1.225071,   -0.698632,   -0.223973,    1.767538,   -0.263836,    0.267946,    1.354934,   -2.555759,   -0.122877,   -2.344936,    0.548220,    0.332877,   -0.848221,   -3.647678,   -2.055621,   -0.492741,   -1.950826,    0.250274,    1.164660,    0.806714,    0.252329,    0.495617,   -0.661234,   -1.585483,   -1.151098,    1.530414,    0.930438,   -0.540412,   -2.628498,   -0.911098,    0.628357,   -0.401919,    1.213564,    0.840002,    2.141100,   -0.640686,    0.882741,  -11.139269,  -56.919283,  -12.387970,  -14.343522,  -11.571033,  -12.655916,  -10.431802,  -12.853228,  -12.203449,  -13.456568,  -12.469134,  -13.619205,  -13.778555,  -13.568657,  -11.579098,  -12.980985,  -12.569614,  -13.257972,   -9.989403,  -12.769751
Mult,SI,251114 11:43:58.735106,    8.715542,101183.355177,   23.997555,   51.748320,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.121411,    0.254457,   -0.003934,   -0.300977,    0.000000,    0.000000,   41.976562,   -2.651512,    0.800960,   -1.748634,   -0.610686,    0.024658,   -2.813430,   -0.467672,   -1.314249,   -3.381377,   -0.060000,   -1.385345,   -1.149865,   -0.824385,    0.655481,   -0.949728,   -0.526850,   -0.236302,    1.916305,   -0.939865,    0.565070,   -2.441923,   -3.013157,   -2.755485,   -2.383566,    0.392877,    0.328768,   -1.657812,    0.522741,   -1.685346,    0.830961,   -1.247263,   -0.934522,    1.766305,   -0.340788,    0.247603,    0.405206,   -0.971920,    0.593837,   -0.627946,    3.494801,    1.740414,    1.805757,   -1.336852,    0.834659,   -9.046867,  -55.672007,  -12.743655,  -12.475299,   -9.455361,  -12.208380,  -11.616187,  -11.621504,  -13.729753,  -14.649687,  -12.196257,  -11.919887,  -11.002008,  -11.513858,  -12.295607,  -10.569062,  -11.399612,  -14.367152,  -12.521326,  -14.172357
Mult,SI,251114 11:43:58.745106,    8.714978,101183.355177,   23.969117,   51.535628,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.094978,    0.323126,   -0.007575,   -0.172895,    0.000000,    0.000000,   41.976562,   -0.396987,   -0.710138,   -0.248220,   -0.331644,    0.290959,   -3.098636,   -1.151098,   -1.046303,   -1.166304,   -1.762195,    0.225617,    0.313973,   -1.911374,   -0.740138,   -3.617678,   -0.620138,   -1.705894,   -0.453700,   -0.085891,   -2.824115,   -2.384388,   -3.553158,   -3.159869,   -1.496715,   -0.789454,    0.786166,    1.503702,    0.358768,   -0.455343,   -0.437261,   -0.669042,   -1.723154,   -0.650755,   -0.402471,   -1.916716,   -1.707538,   -1.163427,    1.218496,    1.568222,    1.503702,   -2.406169,   -2.161648,    0.623837,   -2.017401,   -9.024881,  -57.258697,  -13.846055,  -13.009752,  -12.881430,  -11.332933,  -11.411940,  -13.015197,  -10.521391,  -11.067556,  -13.776192,  -12.262627,  -13.427287,  -10.325363,   -9.112929,  -12.221942,  -10.618788,  -12.355915,  -12.532217,  -12.444682
Mult,SI,251114 11:43:58.755106,    8.716738,101183.355177,   24.067657,   51.868952,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.052321,    0.491820,   -0.021745,    0.166338,    0.000000,    0.000000,   41.976562,   -2.562745,    0.625070,   -0.631645,   -0.571234,   -1.427674,   -0.743837,   -1.614661,   -2.190415,   -1.422743,    1.329866,   -0.582741,   -2.463293,    0.249453,   -1.724387,   -0.957947,    0.171370,   -3.403157,    0.366576,    1.616305,   -0.850687,   -0.176713,   -2.972472,   -0.101918,   -0.411371,   -1.166715,   -2.247539,   -0.754933,    1.137126,    0.190685,   -1.533291,   -3.004527,    0.342329,    1.423256,    1.928120,   -0.870413,   -1.318359,   -2.261511,    0.790687,   -2.553704,   -1.751099,    0.990413,   -1.664798,    2.198018,   -0.827262,  -10.040773,  -56.392227,  -11.701462,  -10.339541,  -11.989133,  -12.860163,  -11.976188,  -11.141118,  -13.633178,  -12.254922,  -12.574135,  -14.901810,  -12.218860,  -14.019891,  -11.006940,  -14.311672,  -14.692221,  -14.585371,  -11.599338,  -11.711119
Mult,SI,251114 11:43:58.765106,    8.716281,101183.355177,   24.041137,   51.815250,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.125868,    0.362563,    0.005605,   -0.111638,    0.000000,    0.000000,   41.976562,   -2.687677,   -0.279864,   -2.695896,   -2.378224,   -0.613152,   -1.882606,   -1.536167,   -0.923426,    0.495617,   -0.009863,    1.300277,   -1.392332,   -1.156030,    0.325891,   -0.055891,   -1.206167,   -1.445345,   -0.028767,   -0.556029,   -0.081370,   -2.905485,   -1.450688,   -2.107812,   -2.380690,   -0.458220,   -1.487674,   -1.977949,   -0.951783,    0.322603,   -0.380138,   -0.622193,   -0.401919,   -0.688255,   -0.292513,    1.065002,    1.412058,   -1.646716,    0.288083,   -1.893702,    1.330277,   -0.708084,   -1.695209,    4.317748,   -2.585759,  -11.388927,  -54.866243,  -11.556393,  -11.937763,  -12.280966,  -12.292319,  -10.186048,  -13.249829,  -12.720025,  -11.121700,  -13.082903,  -14.481810,  -14.198864,  -11.102077,  -13.845336,  -13.838247,  -12.634957,  -12.433997,  -10.484404,  -13.036053
Mult,SI,251114 11:43:58.775106,    8.715216,101183.355177,   23.982609,   51.574913,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.200000,    0.000765,    0.347018,   -0.023512,   -0.268493,    0.000000,    0.000000,   41.976562,   -1.085756,   -1.020002,   -1.290003,   -2.781375,   -0.816166,   -2.951924,   -2.636718,   -1.411647,   -2.667951,    0.764385,   -1.290003,   -0.274110,   -1.890415,   -0.196850,   -2.162881,   -1.013427,   -1.700551,    1.964387,    0.430275,   -2.229046,   -3.732336,   -0.747947,    0.249042,   -1.529181,   -2.247539,   -0.292192,    1.143290,    0.042123,   -0.729043,   -0.627535,   -1.838223,   -1.203290,   -0.985790,    1.032357,   -2.150963,   -3.702336,    0.483700,   -0.076028,   -1.801647,   -0.457398,    2.637539,   -2.583293,    2.743567,    0.993290,  -10.024335,  -56.058335,  -11.405982,  -12.083860,   -9.957605,  -12.739854,  -10.535363,  -12.138209,  -11.636324,  -10.327212,  -14.696947,  -12.973998,  -13.468794,  -10.793446,  -12.567765,  -12.157421,  -10.863720,  -11.884544,  -11.659133,  -10.507418
Mult,SI,251114 11:43:58.784926,    8.717421,101183.355177,   24.112694,   51.770277,   44.799974,    0.000000,  300.000000,   20.300000,    0.700000,   10.200000,    8.100000,    0.122132,    0.471444,   -0.002308,   -0.139482,    0.000000,    0.000000,   41.976562,   -0.152877,   -0.858084,   -1.345482,   -1.151920,   -2.150963,   -0.613563,   -0.608631,    0.228905,   -2.365484,   -1.048358,   -0.168083,   -1.640140,   -2.712334,    2.829458,   -1.109591,   -1.128495,   -2.589457,   -1.108358,   -0.556029,   -1.059865,   -2.223292,   -1.605209,    1.724387,   -1.050824,   -1.445756,   -0.202192,   -0.887673,    0.255001,   -0.064932,   -2.676581,   -2.939595,   -2.015346,    1.107023,    2.327727,    1.184797,   -2.260689,   -1.236989,   -0.650549,   -0.364932,   -0.766440,    1.281783,   -4.142063,    1.155208,   -1.553839,   -8.731045,  -56.229423,  -11.630366,   -9.675430,  -11.082813,  -10.941392,   -9.479608,  -10.716571,  -11.721393,  -14.251056,  -12.892423,  -14.053590,  -13.123177,  -10.420706,   -9.057347,  -14.835646,  -12.218654,  -10.772487,  -11.346392,  -12.673176
