Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 11:41:45.395586,    5.612845,101188.244507,   24.178034,   51.724379,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.005502,    0.253530,    0.002168,    0.253582,    0.000000,    0.000000,   41.750000,   -0.753700,   -0.272055,   -2.856992,   -2.696718,   -1.236167,   -0.092877,   -2.078634,    1.617127,   -0.999454,    0.306576,   -0.104795,    0.468905,    0.025069,   -1.108769,   -2.604663,    1.385345,   -0.055069,   -1.883017,    0.424521,    1.369729,   -1.183564,    0.013151,    0.263836,   -3.278226,    0.453700,    0.660823,    0.911098,    1.591647,    0.464795,   -0.565070,   -0.357124,   -0.710549,   -0.846680,    0.267471,   -0.393083,   -1.299455,   -1.877264,   -2.832745,   -1.249318,   -0.886851,   -0.228494,    2.779732,    1.252811,    0.033699,   -2.768636,  -24.700424,   -4.955763,   -4.798777,   -4.815986,   -5.525456,   -3.809186,   -4.134589,   -5.876724,   -5.033435,   -7.927208,   -4.659872,   -5.628607,   -8.325222,   -5.201312,   -6.831383,   -4.963982,   -7.949194,   -4.255899,   -6.200971
Mult,SI,251114 11:41:45.405586,    5.614972,101188.244507,   24.368499,   52.150689,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,   -0.005947,    0.308990,   -0.014565,   -0.156653,    0.000000,    0.000000,   41.750000,   -1.669318,    0.825207,   -1.273564,    0.519042,   -1.693154,   -1.142468,    0.143836,   -1.289181,   -0.919728,    0.269590,    0.539179,   -1.421510,   -1.210276,    0.254795,   -1.278085,   -1.507400,   -1.212331,    0.841235,    1.097262,    2.157949,   -2.695074,   -1.378359,   -1.165482,   -0.812467,   -0.219452,    1.354934,   -1.869867,    0.770139,    1.082057,   -2.217950,   -1.491373,    0.688768,    0.321165,   -1.032767,   -0.619111,   -0.953427,    0.756577,    0.789865,    0.368220,   -1.627400,   -1.470825,   -0.078082,    0.931851,   -0.144247,   -4.396242,  -25.202508,   -7.128302,   -4.352474,   -5.214308,   -5.539429,   -3.851104,   -5.765354,   -7.067685,   -4.614975,   -6.541040,   -4.782749,   -6.091656,   -4.548091,   -4.682167,   -6.257273,   -3.154938,   -6.399054,   -6.041930,   -5.919053
Mult,SI,251114 11:41:45.415586,    5.611035,101188.244507,   24.010319,   51.541184,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.051281,    0.258073,   -0.010351,   -0.252250,    0.000000,    0.000000,   41.750000,   -1.066851,    0.249864,   -1.765483,   -1.901922,   -2.090963,   -0.422467,   -1.943018,   -1.886305,   -2.179730,   -0.832193,   -1.495893,   -0.211233,    0.422467,   -0.016849,   -3.571240,   -0.638631,   -1.709181,   -0.240411,    0.249042,   -0.605344,    1.407126,    0.124110,    0.724522,   -0.442604,    1.260413,    0.151644,    0.561371,    0.229726,   -1.976305,   -1.645072,    0.241644,   -0.707673,    1.191680,    2.106554,    2.012675,   -1.511510,   -0.971098,    1.095619,   -0.212877,   -0.271644,   -1.980004,    0.488220,   -2.672677,   -1.299866,   -6.306382,  -23.787293,   -6.764397,   -5.338572,   -3.954717,   -4.901928,   -5.417271,   -2.434012,   -5.862340,   -4.720283,   -5.540970,   -7.686591,   -6.351485,   -6.103163,   -2.988499,   -5.937957,   -5.600559,   -6.762342,   -5.585148,   -4.707544
Mult,SI,251114 11:41:45.425406,    5.612936,101188.244507,   24.184449,   51.803081,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.192232,    0.157174,    0.006831,    0.033150,    0.000000,    0.000000,   41.750000,   -3.312335,   -1.043016,   -1.079180,    1.077125,   -2.613704,   -1.355756,    0.008219,    0.415069,   -3.143842,    0.436028,   -0.292192,    1.054112,   -1.419455,    0.840413,   -2.737403,    1.858771,   -1.947949,   -2.262333,    0.179178,   -2.354799,   -2.353977,   -1.000276,    0.475891,   -1.671784,   -0.620960,    1.430962,   -0.544522,    0.235274,   -0.811234,    0.525207,   -1.200413,    0.122055,    1.424797,    1.479224,   -2.013703,   -0.228905,   -0.280685,    0.606577,    0.741371,   -0.130685,   -1.631921,    2.751786,   -0.181644,    1.003153,   -4.418228,  -25.414927,   -3.289527,   -2.019251,   -7.048987,   -7.088541,   -6.944808,   -6.597470,   -8.208098,   -6.863952,   -7.174535,   -5.613710,   -5.681107,   -6.181656,   -3.818638,   -6.402752,   -5.698367,   -7.184809,   -7.053302,   -7.947139
Mult,SI,251114 11:41:45.435406,    5.612852,101188.244507,   24.178497,   51.733109,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.089531,    0.195448,   -0.023369,    0.088374,    0.000000,    0.000000,   41.750000,    0.431508,   -0.657536,   -0.535070,   -0.078493,   -1.970141,   -1.577263,   -0.959180,    0.099863,   -1.418633,    0.264247,   -1.419044,   -0.756988,   -0.650960,    0.062055,   -2.374525,   -0.633289,    0.062877,   -0.838769,    0.862193,   -1.355756,    0.969043,   -0.260959,   -2.742334,   -2.660964,   -1.515619,    1.145345,    0.498905,   -0.258699,   -1.206578,   -1.934387,   -1.181920,   -1.725620,   -0.736851,   -0.764680,    1.028016,    0.938632,   -0.994933,   -1.232468,   -2.348224,   -0.770549,   -0.695344,   -1.334386,   -0.934317,    0.033699,   -5.867272,  -25.025951,   -5.119942,   -6.220081,   -7.567977,   -4.935421,   -5.316997,   -4.785215,   -6.517410,   -6.912343,   -4.558160,   -7.063987,   -3.800453,   -6.276999,   -6.472924,   -5.867683,   -3.579459,   -6.765219,   -7.598029,   -7.414946
Mult,SI,251114 11:41:45.445406,    5.612677,101188.244507,   24.152175,   52.053073,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,   -0.024154,    0.144843,    0.002007,   -0.188673,    0.000000,    0.000000,   41.750000,   -1.852606,   -0.635344,   -3.462336,   -2.020278,   -0.874522,   -0.258905,   -0.165206,   -2.343703,   -2.628498,   -1.276030,   -0.223562,   -2.515484,   -1.782743,    1.283427,   -1.453975,   -0.614385,   -0.630001,   -0.226850,    0.951372,   -1.036851,   -1.385756,   -1.044660,   -0.447946,   -1.494661,    1.019591,    0.451234,    0.626303,    1.599866,   -2.108223,   -2.043703,   -0.570412,   -2.756718,   -0.152877,   -0.509988,    0.716714,   -0.636988,   -0.905755,    1.055756,    1.380003,   -1.176989,    0.201370,    1.640962,    1.525482,   -0.175480,   -6.158231,  -23.903159,   -4.247269,   -6.548027,   -6.434653,   -6.369876,   -6.025902,   -7.471505,   -6.616862,   -4.541002,   -8.131865,   -6.510013,   -6.545047,   -4.758092,   -5.587203,   -7.265357,   -5.159599,   -6.216177,   -4.682681,   -5.515901
Mult,SI,251114 11:41:45.455406,    5.612282,101188.244507,   24.124598,   51.709300,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.050253,    0.162758,   -0.016047,   -0.029963,    0.000000,    0.000000,   41.750000,   -0.992057,   -1.082057,   -4.076309,    0.470960,   -1.203290,   -0.951372,   -0.224795,   -0.597535,   -2.868499,    0.708084,    0.117124,   -1.038906,   -0.637809,   -0.106439,   -2.065895,   -0.585207,   -2.194936,   -0.777125,   -0.012740,   -2.065895,   -1.142468,   -3.382199,   -2.474388,   -2.508909,   -1.250139,   -0.365343,    0.544933,   -1.637058,    1.268222,   -0.895481,   -1.244386,    0.738084,    0.931851,    0.476572,   -0.800139,   -0.939865,   -1.840278,   -0.382193,   -0.846577,   -1.567811,    1.534113,   -0.092055,   -1.709798,    0.274110,   -5.820628,  -24.170753,   -7.604399,   -6.156793,   -6.712359,   -5.366107,   -4.093981,   -5.525199,   -5.573025,   -5.582888,   -5.424668,   -5.690559,   -3.598569,   -6.251519,   -4.565557,   -6.489465,   -6.952206,   -7.631522,   -6.675424,   -7.568234
Mult,SI,251114 11:41:45.465406,    5.613712,101188.244507,   24.249657,   52.099633,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.074590,    0.188479,   -0.010383,    0.123643,    0.000000,    0.000000,   41.750000,   -1.233701,   -1.978360,   -2.612471,   -1.155208,   -0.321371,   -2.535621,    1.246852,   -0.789865,   -3.085486,   -0.869180,   -1.326989,   -2.225347,   -2.310005,   -0.969043,   -0.571234,    2.457539,    0.841646,   -0.833426,   -1.636031,   -0.709727,   -2.536443,   -1.982881,   -1.465482,   -1.918771,   -2.814663,    2.574252,   -1.370962,    0.388151,   -1.421099,   -1.884661,   -0.325891,   -0.796440,    0.302466,    1.077087,   -1.377537,   -0.185754,    0.047671,    1.619181,   -0.420823,   -0.165617,   -1.346304,    1.322879,    1.678770,   -1.353701,   -4.390694,  -23.020374,   -7.199398,   -5.509531,   -4.717766,   -4.873880,   -4.814393,   -7.262069,   -8.176866,   -6.294567,   -7.202891,   -7.363987,   -5.208195,   -5.430422,   -5.662203,   -5.111517,   -5.829053,   -7.007274,   -7.382069,   -5.593984
Mult,SI,251114 11:41:45.475406,    5.612094,101188.244507,   24.100856,   51.904136,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.033184,    0.263134,    0.003080,    0.243373,    0.000000,    0.000000,   41.750000,   -1.139180,   -0.609864,   -1.984935,   -1.343838,   -2.025210,   -0.198083,   -0.257261,   -1.158084,   -1.638085,   -0.573289,   -0.017671,   -1.521373,   -1.909730,   -0.027534,    0.332877,   -0.657125,   -0.108904,   -0.600823,   -1.495482,   -1.722743,   -2.295621,   -2.379046,    1.053701,    0.680138,    0.694111,   -0.711371,   -1.100139,    0.093288,   -0.454932,   -1.283427,   -0.219042,   -2.391375,   -0.302877,    1.763402,    1.168975,   -0.035753,    1.528359,   -0.360823,   -0.867947,    1.179043,   -0.834248,   -1.981648,    1.210071,   -0.067808,   -6.287273,  -24.849394,   -6.553780,   -4.035624,   -6.653438,   -5.992409,   -5.682751,   -5.740208,   -8.866045,   -7.307994,   -7.998304,   -6.507136,   -4.793331,   -5.354805,   -2.952437,   -6.822753,   -4.634804,   -7.542755,   -6.150629,   -5.701244
Mult,SI,251114 11:41:45.485406,    5.611609,101188.244507,   24.059456,   51.736416,   18.568864,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,   -0.003691,    0.215682,   -0.024370,   -0.297265,    0.000000,    0.000000,   41.750000,   -0.395343,   -0.925481,   -1.009728,   -1.346715,   -1.855072,   -1.336441,    0.582741,   -2.360142,   -2.914526,   -2.531101,    1.239044,   -0.245754,   -1.281783,    0.014795,   -1.564935,   -0.221507,   -1.781510,   -0.381782,    0.740549,    0.062055,   -1.681647,   -0.881920,   -0.686303,   -0.331234,   -0.656714,    1.923702,   -2.333429,    0.871235,   -0.263425,    0.450001,   -0.088767,   -0.537946,    0.848837,   -0.689616,    1.123769,   -0.754933,   -0.819043,   -2.311648,   -1.733428,   -1.442880,    0.993701,    2.938773,    1.602126,    2.173155,   -4.308502,  -24.570765,   -4.373022,   -5.531518,   -4.330642,   -6.725048,   -5.883710,   -4.782415,   -4.591653,   -3.977371,   -6.265492,   -4.517269,   -3.994015,   -5.301791,   -4.312817,   -7.385768,   -5.654806,   -8.577140,   -4.138981,   -5.798231
