Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:19:14.988926,   11.537095,101114.555320,   24.088687,   52.288384,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.289839,   -0.047209,    0.047356,    0.088544,    0.000000,    0.000000,   43.859375,   -0.618905,   -0.411371,   -0.998221,   -1.646716,    0.422467,   -0.374795,    1.220139,   -1.032331,    0.322192,   -0.708906,   -1.664798,   -0.178357,   -1.011783,   -1.032331,    0.032055,   -3.555624,   -0.468083,    1.547263,   -3.666583,    0.221918,   -2.377813,   -0.602056,    0.224795,   -0.872878,   -0.208768,   -2.277128,    1.906031,    0.418562,   -0.322603,   -1.757264,   -1.749456,   -0.627946,   -0.921577,    1.549665,   -0.124315,   -0.909454,    0.275343,    0.018493,   -1.030687,   -0.026712,   -1.507811,   -2.243429,    0.516782,   -1.651236,  -18.229968,  -97.544539,  -20.951959,  -19.730587,  -17.732552,  -17.566062,  -20.090999,  -19.076185,  -20.325246,  -22.758641,  -15.640100,  -18.700311,  -19.513909,  -19.517710,  -16.357841,  -19.773327,  -21.001275,  -18.231406,  -17.918460,  -20.771137
Mult,SI,251114 12:19:14.998926,   11.535224,101114.555320,   24.011774,   51.947918,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.180352,    0.036637,    0.029907,    0.200384,    0.000000,    0.000000,   43.859375,   -2.603841,   -0.562604,   -0.714248,   -0.583563,    0.087123,   -0.808358,   -2.233977,   -1.130139,   -1.457263,   -1.912196,   -0.844111,   -2.268087,   -0.641919,    0.666577,   -1.478222,   -1.425619,   -1.887949,   -2.946581,    0.786166,   -1.217263,   -2.086853,   -0.784111,   -4.221789,   -0.671097,   -0.151233,    0.021781,   -1.061098,   -1.079591,   -1.162605,    0.399864,   -2.679046,   -0.911098,   -0.257672,   -2.605806,   -0.297946,   -0.650960,    0.570412,   -0.896303,    0.681371,   -0.957125,   -2.521238,   -1.377948,   -0.765823,   -0.727399,  -17.943940,  -97.326101,  -18.505927,  -17.755309,  -19.397504,  -18.715722,  -17.996337,  -19.549225,  -17.430446,  -16.531471,  -19.978396,  -20.510589,  -16.862191,  -18.364557,  -15.522257,  -19.163874,  -18.438530,  -17.240171,  -17.806679,  -19.601957
Mult,SI,251114 12:19:15.008926,   11.535212,101114.555320,   24.009724,   51.998710,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.161498,    0.103484,    0.032267,   -0.263682,    0.000000,    0.000000,   43.859375,   -0.833426,    1.183153,   -1.686579,   -0.552330,   -2.884115,   -1.728086,   -1.640962,   -2.300553,   -2.140278,   -2.845074,    1.102194,    0.720823,   -2.562745,   -0.336576,   -0.541234,   -1.108769,   -1.446167,   -0.076849,    0.699453,    0.122055,   -0.020548,   -0.098630,   -1.700551,   -0.392467,   -1.841511,   -1.619181,    0.421234,    0.593837,   -0.084247,   -0.832604,   -0.924659,   -0.612330,    0.817399,   -0.819903,    0.105206,   -0.664522,   -0.290959,   -2.709868,   -0.650960,   -0.413015,   -1.172879,   -2.817540,    0.513905,   -0.160685,  -16.436950,  -97.740862,  -18.955517,  -17.832775,  -17.659402,  -17.263185,  -15.422907,  -16.509433,  -17.435788,  -15.626332,  -17.592569,  -18.517023,  -18.262947,  -17.377843,  -16.697602,  -18.194831,  -16.743732,  -18.085515,  -15.594278,  -19.456477
Mult,SI,251114 12:19:15.018926,   11.534174,101114.555320,   23.962240,   51.971594,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.312928,    0.076728,    0.051925,   -0.134671,    0.000000,    0.000000,   43.859375,   -1.835346,   -0.411371,   -1.867812,   -1.474113,   -2.521649,   -3.761925,   -0.403562,   -1.485619,   -1.671784,    0.494385,   -0.568768,   -1.882196,   -0.543700,   -0.309864,   -1.299044,   -1.079591,   -1.944661,   -1.062742,   -3.178773,   -1.507811,    0.800550,   -0.161096,   -1.730140,   -0.324247,   -0.154110,   -1.356989,    2.216306,    1.839867,   -1.375482,   -1.326167,   -0.240411,    0.000822,   -0.257672,    0.955250,   -0.172398,    0.671097,   -1.437126,    0.375617,   -2.041648,   -1.751510,   -0.205069,   -0.173836,   -0.147329,   -1.316715,  -18.015447,  -97.657912,  -16.103662,  -15.094961,  -15.297000,  -15.749004,  -13.157286,  -18.563950,  -15.698661,  -17.091096,  -15.962292,  -15.129482,  -15.713970,  -15.382222,  -14.800920,  -14.232768,  -15.916881,  -17.280856,  -14.426536,  -14.636330
Mult,SI,251114 12:19:15.028926,   11.537349,101114.555320,   24.107998,   52.036407,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.172817,    0.094207,    0.023224,   -0.019119,    0.000000,    0.000000,   43.859375,   -1.197537,   -1.647127,   -1.553017,   -2.486717,   -4.209049,   -1.519729,   -1.804113,    0.784933,   -1.850963,   -1.116989,   -1.530003,    0.236713,   -3.262198,   -1.609318,   -1.855894,   -2.598087,   -1.993155,    1.000276,    1.528770,   -1.714935,   -1.759730,   -2.580005,   -3.188226,   -3.558089,   -1.438359,   -1.116578,    0.510823,   -1.257537,   -2.036305,    0.248220,   -0.723289,   -1.848908,    0.583563,    0.662082,   -1.262057,   -0.847399,    0.739317,   -1.160139,    0.077260,    0.539179,    0.461919,   -4.321241,    0.049315,   -2.212607,  -16.665239,  -97.715986,  -15.423729,  -13.128108,  -11.413071,  -15.078831,  -14.756331,  -16.736155,  -14.993043,  -15.717771,  -14.719344,  -14.599344,  -15.281229,  -13.391944,  -12.539408,  -13.884274,  -14.235645,  -14.128795,  -13.070779,  -15.746333
Mult,SI,251114 12:19:15.038926,   11.534329,101114.555320,   23.968125,   52.015640,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.245089,    0.049327,    0.044445,    0.133559,    0.000000,    0.000000,   43.859375,   -1.802469,   -0.859728,   -2.985211,   -1.906853,    0.076439,   -2.903430,    0.891372,    0.132740,   -1.633976,   -1.800825,   -2.996718,   -1.892470,   -0.509179,   -0.730686,    0.143425,   -2.420964,   -2.669183,    0.145891,   -1.330277,   -1.198359,   -2.191237,   -2.601786,   -2.739457,   -1.121098,   -2.107812,   -1.504524,   -0.721234,   -0.104589,   -1.388222,    0.332055,   -0.634522,   -3.685076,   -0.053425,    0.436157,   -1.355551,   -0.424521,   -2.303840,   -1.533702,   -0.706851,   -2.140689,   -0.108493,    0.716714,   -0.705823,   -3.249869,  -16.489142,  -98.374087,  -13.934617,  -14.617015,  -14.945475,  -16.242567,  -15.080989,  -15.244243,  -18.334557,  -18.158974,  -16.218731,  -15.177975,  -12.690642,  -15.382222,  -13.926398,  -15.443044,  -16.222635,  -15.522360,  -13.962767,  -15.274962
Mult,SI,251114 12:19:15.048926,   11.538783,101114.555320,   24.174264,   52.051618,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.254387,    0.163845,    0.031463,   -0.189431,    0.000000,    0.000000,   43.859375,   -2.773978,   -2.810143,   -0.387946,    1.243153,   -3.489048,   -0.371919,   -1.956579,    0.118767,   -0.808769,    0.491508,   -0.984249,   -1.540688,   -1.136715,    0.177124,   -2.040826,   -1.715346,   -2.152196,    0.743426,   -0.891372,   -1.991922,   -1.372605,   -0.689179,   -1.864113,   -1.031098,   -1.701784,    0.461508,   -1.670551,   -0.153904,   -0.659590,   -2.707814,   -1.558770,   -1.704661,   -0.625994,   -2.600425,   -0.468905,   -2.716033,   -0.957536,   -0.472193,   -0.751234,   -0.576166,   -0.590960,   -4.052474,   -2.612471,   -1.861237,  -15.133592,  -98.304956,  -16.314895,  -16.197361,  -16.256025,  -16.472498,  -16.019210,  -14.718009,  -18.687160,  -19.483703,  -14.368796,  -17.858666,  -16.254793,  -14.769481,  -14.912393,  -16.178662,  -16.301539,  -16.124827,  -15.700511,  -16.902362
Mult,SI,251114 12:19:15.058926,   11.534164,101114.555320,   23.973152,   51.585759,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.122766,    0.063708,    0.030798,    0.083904,    0.000000,    0.000000,   43.859375,   -1.353701,   -1.299455,    0.032877,   -0.159452,   -2.345758,   -1.764250,   -1.026166,    0.054247,   -2.429594,   -1.080002,   -0.409727,   -2.400416,    1.406304,   -0.624659,   -0.929591,   -2.662197,   -0.258083,    0.542467,   -1.354934,   -0.576987,   -0.558905,   -0.860550,   -0.902879,    0.043973,    0.441782,   -1.100550,    0.638631,   -0.717947,   -0.675207,   -2.700005,   -1.465071,   -2.055621,   -2.276306,    2.827236,    0.457809,   -2.597676,    1.100139,   -0.136439,   -1.606031,    0.199315,   -3.381377,   -0.678084,   -1.204728,   -1.929045,  -17.726748,  -96.330654,  -17.905310,  -16.600512,  -16.571026,  -17.891337,  -18.528530,  -15.655716,  -18.448393,  -17.402295,  -16.344074,  -16.097292,  -17.819111,  -16.104690,  -16.964006,  -17.215103,  -18.416749,  -18.660859,  -16.595375,  -17.729213
Mult,SI,251114 12:19:15.068746,   11.534247,101114.555320,   23.977384,   51.573458,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.390792,    0.076998,    0.052552,   -0.002413,    0.000000,    0.000000,   43.859375,   -1.768771,    1.799593,   -0.889728,   -0.258494,   -1.905209,   -1.613839,   -2.530279,   -0.710138,   -0.320549,   -2.065895,   -0.364932,   -4.141241,   -1.963977,   -0.418357,   -1.442880,   -1.717812,   -1.432606,   -0.708906,   -0.482056,   -0.668631,   -3.212883,   -1.363975,   -2.342059,   -1.557948,    0.175480,   -0.240411,   -2.353155,    1.546852,    0.382193,   -1.511510,   -1.216852,   -0.675207,   -0.865173,   -0.763409,    0.198699,   -0.058356,   -1.671784,   -0.600412,   -0.110137,    1.015481,   -1.193016,   -4.094803,   -0.580481,   -2.827403,  -15.678113,  -98.097562,  -18.456407,  -16.083936,  -15.032650,  -16.895890,  -17.097568,  -17.307158,  -15.579072,  -18.749935,  -16.745992,  -17.878392,  -17.588973,  -14.710303,  -17.022671,  -17.001404,  -17.540994,  -17.083596,  -16.802705,  -17.915378
Mult,SI,251114 12:19:15.078746,   11.534721,101114.555320,   23.986709,   52.004926,   78.417212,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.093941,    0.082161,    0.022359,    0.256536,    0.000000,    0.000000,   43.859375,   -2.687677,    0.648083,   -0.858906,    3.080965,   -0.740549,   -0.858084,   -1.820552,    0.927947,   -1.674250,   -1.419044,   -1.844798,   -0.773837,   -2.349868,   -1.969319,   -1.785209,    0.033699,   -0.858906,   -1.161783,   -1.744935,   -0.655070,   -3.600829,   -1.067262,   -1.429318,   -0.807536,    1.852195,   -2.268909,    0.649727,    1.377126,    0.498905,   -1.642195,   -0.360412,   -1.862058,    0.373973,    0.654017,   -1.320825,   -1.208222,   -1.223838,   -0.117534,    1.230413,   -1.177400,   -1.823017,    0.108904,   -0.121644,   -1.197948,  -17.844898,  -97.030236,  -18.780037,  -14.799481,  -16.787602,  -17.552090,  -17.864830,  -16.736155,  -16.773321,  -20.822815,  -16.777431,  -17.938803,  -15.608558,  -15.530990,  -17.312808,  -18.349352,  -16.432635,  -16.880992,  -15.894278,  -19.668943
