Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:09:16.208746,    8.656571,101144.310385,   23.990479,   51.971594,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.070040,    0.110344,    0.008710,   -0.010936,    0.000000,    0.000000,   43.539062,   -2.453430,   -3.007814,   -0.097397,    0.695755,   -1.949593,   -1.116578,   -0.665344,   -0.260548,   -3.166034,   -1.582606,   -1.423154,    0.868358,   -1.871922,    0.664933,   -0.505069,   -0.163151,   -3.970693,   -2.228635,    1.849730,   -1.130139,   -1.005207,   -1.915483,    0.377261,   -0.552741,   -1.105893,   -1.632332,    0.362877,    1.558770,   -0.963701,    0.621371,   -0.667399,   -0.208768,   -2.105758,   -1.633783,    0.664522,   -0.882331,    0.792330,   -1.854250,   -2.460005,   -0.969454,   -0.744248,   -1.984935,    1.158084,    1.386989,  -12.627559,  -57.222526,  -15.385510,  -12.414888,  -12.481925,  -12.949444,  -13.783589,  -13.772801,  -15.408935,  -14.615063,  -13.709205,  -14.114412,  -12.104716,  -13.936466,  -11.849099,  -14.540577,  -13.143314,  -14.107836,  -13.449068,  -13.234547
Mult,SI,251114 12:09:16.218746,    8.656442,101144.310385,   23.975136,   52.219867,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.085481,    0.177351,    0.012065,   -0.188673,    0.000000,    0.000000,   43.539062,    1.047947,   -0.501371,   -0.470549,    1.049180,   -2.108223,    0.877399,   -0.996988,   -2.252881,   -1.293701,   -1.055345,    0.630412,   -0.723289,    0.061233,   -0.004110,   -2.074525,   -2.629731,   -3.079321,    0.154932,   -0.365754,    0.595892,   -2.880006,   -1.175756,   -3.127403,   -0.277398,   -2.074114,   -1.634798,   -0.069452,   -2.771512,   -0.080137,   -0.905344,   -2.496580,   -0.365754,   -0.988153,    1.164763,    1.262263,    0.151233,   -0.118767,   -0.108493,   -2.106580,   -1.211509,   -1.800004,    0.741371,   -3.863843,   -3.403979,  -12.792560,  -57.534875,  -14.593385,  -13.640781,  -13.716089,  -11.943209,  -14.942495,  -13.386679,  -15.826881,  -13.972939,  -13.700575,  -12.588518,  -12.046462,  -11.517146,  -14.198761,  -13.142492,  -14.457974,  -13.600301,  -13.765507,  -13.598246
Mult,SI,251114 12:09:16.228746,    8.658803,101144.310385,   24.116066,   52.401872,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.020514,    0.233151,   -0.000585,    0.053569,    0.000000,    0.000000,   43.539062,    1.351236,   -1.137126,   -0.370275,    0.746714,    1.004386,    0.072329,   -1.276852,   -0.537535,   -0.991235,   -0.318905,   -0.976029,   -0.527672,   -1.510277,   -1.043838,   -2.074525,   -0.870824,    0.071096,   -0.680549,   -0.777536,   -1.987812,   -0.153699,   -2.122196,   -0.682604,   -2.701649,   -1.037262,   -0.447535,   -0.466028,   -1.435688,   -1.259181,    0.104384,   -0.168904,   -1.700962,   -0.899488,    0.403973,   -1.350619,    0.358357,    0.397398,    1.728086,   -1.700551,    0.994112,   -1.306030,   -0.336165,    2.311854,   -0.043973,  -10.445774,  -55.572311,  -13.406533,  -13.160369,  -10.525192,  -11.699407,  -11.953174,  -12.544443,  -12.310709,  -11.995195,  -14.794550,  -11.692626,  -12.551018,  -13.514821,  -12.166463,  -14.313316,  -14.970852,  -13.297835,  -15.374209,  -13.708383
Mult,SI,251114 12:09:16.238746,    8.656952,101144.310385,   24.013956,   51.975695,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.150300,    0.212254,    0.024071,    0.162625,    0.000000,    0.000000,   43.539062,   -2.397539,   -0.867947,   -1.651236,   -1.534113,   -1.792606,   -0.333288,   -0.746714,   -3.134390,   -2.201922,   -1.063153,    0.516576,   -1.333975,   -1.805346,    0.443015,   -3.111787,    0.547398,   -2.255347,   -2.343703,   -1.752332,   -2.302196,   -1.130961,   -1.915483,   -0.564659,   -0.978084,   -1.276030,   -0.286850,   -1.458496,    1.616099,    0.116713,   -0.307809,   -0.575755,    1.299044,    0.078391,   -1.499374,    0.216165,   -0.860550,    0.484111,    0.619316,   -1.233701,   -1.268633,   -1.150276,   -0.616029,    0.303699,   -2.605074,  -11.235844,  -57.216997,  -14.105370,   -9.186799,  -11.197111,  -11.620913,  -12.823587,  -13.123639,  -13.061122,  -11.798243,  -10.258993,  -12.508381,  -14.045370,  -13.537424,  -12.219374,  -14.012905,  -10.210705,  -13.600301,  -13.803726,  -13.652082
Mult,SI,251114 12:09:16.248566,    8.659566,101144.310385,   24.168048,   52.241824,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.182168,    0.271005,   -0.003298,   -0.067552,    0.000000,    0.000000,   43.539062,   -2.720553,   -0.403151,   -1.055345,   -0.731508,   -0.638631,   -0.480412,   -0.667810,   -1.027399,   -0.884385,   -1.105482,   -1.055345,   -2.714389,   -0.491919,    1.683291,   -1.333153,    0.089178,   -1.369729,    0.168493,   -1.671373,   -2.460827,   -1.364386,   -0.857673,   -0.078904,    0.077260,   -0.916851,   -1.864113,   -0.458220,    1.090687,   -1.266989,   -0.840413,   -1.653702,   -0.797673,    0.064932,   -1.391844,   -0.419179,   -2.607128,    0.473837,   -1.406304,   -2.307128,   -0.186165,   -1.238222,    0.352603,   -0.177740,   -3.380966,  -12.089202,  -54.784520,  -10.854474,  -10.404473,  -11.748157,  -11.713379,  -10.074678,   -7.843680,  -11.662626,  -10.251390,  -10.686391,  -13.178245,  -13.224684,  -10.615090,   -9.708410,  -12.177147,  -10.753583,  -12.614820,  -12.955711,  -11.758790
Mult,SI,251114 12:09:16.258566,    8.657427,101144.310385,   24.033532,   52.309018,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.033526,    0.211046,    0.010681,    0.089303,    0.000000,    0.000000,   43.539062,   -1.078358,   -0.120411,   -1.188906,   -0.225617,   -3.152883,   -0.933290,   -1.225071,   -0.170959,   -0.718358,   -1.661921,   -3.006170,   -0.355891,    0.026712,    1.186030,   -0.512878,   -2.866033,   -1.372195,    0.237946,   -2.795348,    1.130961,    1.183564,   -1.945483,   -2.258224,   -1.673428,   -1.618770,   -1.471236,    1.194660,   -0.688563,   -0.655481,   -0.929180,   -2.144388,   -1.421099,    0.416919,    0.309876,   -0.848837,   -1.501236,    0.255206,    1.304386,   -4.936448,   -0.099041,   -1.209865,    0.013562,   -0.288905,   -2.381101,  -12.094750,  -55.892956,  -11.115022,  -10.161596,  -10.893515,   -8.974949,  -12.112627,  -11.053070,  -11.250433,  -13.773110,   -7.857344,  -10.687829,  -11.674955,  -10.207829,  -10.518411,  -10.829611,  -10.338925,  -10.970981,  -11.270570,   -9.857280
Mult,SI,251114 12:09:16.268566,    8.659318,101144.310385,   24.149199,   52.357429,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.215006,    0.219501,    0.011592,   -0.081010,    0.000000,    0.000000,   43.539062,   -1.225482,   -2.716444,   -2.038771,   -1.457674,   -0.669042,   -0.336165,   -2.693019,   -2.686855,   -3.784939,    0.406850,   -0.875344,   -2.066305,    0.388357,    0.744248,   -1.593702,   -0.932468,   -1.682058,   -1.366030,    0.092055,   -0.670275,   -0.280275,   -0.498494,    1.525893,   -0.533837,   -0.976851,    0.100685,   -0.931235,   -0.214932,   -0.979317,   -2.581238,   -1.215208,   -0.308220,    0.664008,   -0.461675,    0.133356,   -0.521508,   -1.496304,   -0.308220,   -1.924113,    1.216852,   -0.114658,   -1.632332,    0.830550,   -1.007262,   -9.135635,  -55.826611,  -11.136803,  -10.150500,  -11.157762,  -11.688208,  -11.737421,   -9.589668,   -9.439745,  -12.252045,  -11.150776,  -11.727147,   -8.761250,   -9.952212,   -9.983958,  -13.179067,  -11.986462,  -12.639066,  -12.737491,  -11.720982
Mult,SI,251114 12:09:16.278566,    8.657133,101144.310385,   24.030291,   51.802816,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.061942,    0.213039,   -0.006106,   -0.237400,    0.000000,    0.000000,   43.539062,   -0.758632,   -1.991100,    0.156165,   -1.895757,   -1.182742,   -2.241374,   -1.733428,   -1.430140,   -2.448498,    0.406850,   -0.973564,   -0.675618,   -1.885072,   -0.176302,   -1.938497,   -1.187263,   -2.303840,    1.809867,   -0.357535,   -2.737814,   -2.163292,   -0.052603,    0.978495,   -0.582741,   -0.996166,   -1.285482,   -0.751645,    0.359795,    0.639864,   -1.962744,    0.415891,   -1.460140,    0.830550,    0.269551,    0.461713,   -2.752608,   -1.756853,   -0.143014,   -1.642195,   -0.259727,    2.972472,   -1.086167,   -0.633494,   -0.820276,  -11.629544,  -55.818322,   -7.463439,   -9.915842,   -9.279779,  -11.155604,   -9.722074,   -9.737973,  -11.051529,  -10.108684,  -10.999748,  -11.998791,  -10.776802,   -8.409469,   -8.862038,  -11.222488,  -10.516459,  -10.546870,  -12.148586,   -9.291799
Mult,SI,251114 12:09:16.288566,    8.659602,101144.310385,   24.167585,   52.331901,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.114551,    0.260541,    0.024315,    0.119467,    0.000000,    0.000000,   43.539062,   -0.393699,    0.927125,   -2.609594,   -0.061644,   -3.237541,    1.291235,    1.482332,   -2.549594,   -3.059184,   -1.256715,   -0.459864,   -2.669183,   -0.685892,    0.035343,    0.958769,   -3.101924,   -2.301374,   -0.032466,    0.219452,   -1.917538,   -1.669318,   -2.277128,    0.098219,    0.543289,    0.402330,    0.512878,    2.070004,    0.474864,   -0.836714,    0.911098,   -1.353701,   -1.017947,   -1.458291,   -0.972459,    0.464384,    0.240000,   -0.069041,   -0.110959,   -1.196715,   -0.305754,   -1.430962,    0.257261,   -1.006646,   -1.930689,  -10.118239,  -54.872973,   -9.507964,   -9.722485,  -11.978654,   -9.944712,  -11.533174,  -12.757089,  -12.384682,  -11.529989,  -10.786049,  -11.146050,   -9.523683,  -10.123582,  -10.148239,  -11.887832,  -12.883998,  -11.659338,   -9.901664,  -10.985775
Mult,SI,251114 12:09:16.298566,    8.657231,101144.310385,   24.025397,   52.174763,   44.178711,    0.000000,  300.000000,   20.300000,    0.600000,    9.800000,    7.700000,    0.087788,    0.167553,   -0.003884,    0.073988,    0.000000,    0.000000,   43.539062,   -0.861372,   -1.428085,   -0.523563,    1.399729,   -1.061920,   -0.944385,   -0.776714,    0.355069,   -0.059178,   -1.439181,    1.056577,   -1.476989,   -2.222881,    1.490140,   -1.115756,   -1.417811,   -2.161237,   -1.583017,   -0.866714,   -2.624800,   -0.082192,   -3.076855,   -2.158771,   -0.615618,   -1.410414,   -1.100139,   -2.379868,   -0.567946,    0.132329,    2.330964,   -1.267400,   -0.059589,   -1.657092,   -0.090681,    0.848632,   -0.578220,    1.861648,   -0.366987,   -1.360277,    1.442880,    0.098219,    0.159452,   -0.183494,   -2.418087,  -13.902973,  -53.380316,   -9.853581,   -9.816389,  -12.524049,   -9.728958,  -10.707556,   -8.601952,  -12.140161,  -12.411805,  -11.620913,   -9.531389,   -8.783442,  -10.811939,   -9.001251,  -10.032349,  -12.182901,  -13.440849,   -9.778992,  -10.546870
