Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:10:33.609066,   14.626129,101139.001970,   24.108593,   52.639564,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.199834,    0.792355,    0.013294,   -0.312115,    0.000000,    0.000000,   43.593750,   -0.772604,    0.392056,   -2.807677,    0.299590,    0.489864,   -1.861237,    0.764796,   -1.746579,   -1.122742,   -0.748358,   -2.000552,    0.990002,   -1.097262,   -0.308220,    0.580275,   -0.538357,   -0.706851,   -0.417124,   -1.739182,   -2.333018,   -0.973975,   -0.957125,   -1.999730,   -1.049180,   -0.692056,   -0.658357,   -0.553974,   -1.543154,    0.141781,   -0.821919,   -0.445069,   -1.117399,   -2.582779,    1.408359,    0.597124,    0.232603,   -1.173701,    0.953838,   -0.667399,    2.078634,   -1.311783,   -2.280005,    2.858019,   -2.206443,  -24.383268, -153.517407,  -22.684155,  -22.929909,  -21.907081,  -19.563840,  -23.309224,  -21.189366,  -19.891683,  -26.391217,  -20.901411,  -21.019768,  -22.619634,  -22.564565,  -22.995046,  -23.388951,  -22.651278,  -24.256076,  -21.148809,  -22.410045
Mult,SI,251114 12:10:33.619066,   14.620410,101139.001970,   23.915880,   52.060348,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.207371,    0.717663,    0.007831,   -0.098180,    0.000000,    0.000000,   43.593750,   -0.085480,   -0.789865,   -1.493017,   -1.110824,    0.300823,   -0.563837,   -2.372470,   -1.217674,   -1.189317,   -0.960413,   -1.195893,   -0.358357,   -0.993701,   -0.496028,   -0.883152,    0.553152,   -1.934798,    0.440138,   -2.820006,   -0.655481,   -0.540001,   -2.064251,    0.340686,    0.431919,   -0.563426,   -1.187674,    1.838634,    1.246441,   -0.633289,   -2.239320,   -0.126576,   -1.269044,   -1.763325,   -0.094572,    1.371167,    0.119589,   -0.594248,   -0.981372,   -1.398085,    1.504934,   -0.114247,   -0.130274,    2.228429,   -1.016714,  -22.227989, -152.945184,  -21.974222,  -21.430317,  -18.136783,  -21.315864,  -20.277164,  -22.328264,  -23.996760,  -25.280906,  -20.209150,  -20.303876,  -25.411592,  -21.648125,  -21.996619,  -23.338403,  -20.910453,  -22.501278,  -22.959703,  -23.867308
Mult,SI,251114 12:10:33.629066,   14.621639,101139.001970,   23.965282,   51.914188,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.334683,    0.730330,    0.021478,    0.071204,    0.000000,    0.000000,   43.593750,   -1.487674,   -1.100550,   -0.551508,    0.805481,    0.306576,   -1.658222,   -1.578907,   -0.697399,   -0.755344,   -1.444934,    0.958769,   -1.416167,   -0.140137,   -3.244527,   -2.623978,   -1.608496,   -1.733017,   -0.473015,   -1.939730,    0.170137,   -2.259457,   -0.168493,   -2.174388,   -1.520962,   -1.413701,    1.001509,   -0.235891,   -1.414318,    0.115480,   -0.046438,   -0.419179,   -0.248220,    0.420925,   -2.336858,   -0.654864,   -1.675894,   -1.173701,   -0.608220,    0.401097,    1.290003,    0.893015,    0.676029,    2.940622,   -2.784663,  -24.135870, -152.674272,  -25.022515,  -23.589910,  -23.832993,  -21.904461,  -21.979359,  -21.930891,  -24.565117,  -23.014772,  -23.169498,  -23.891143,  -25.899606,  -23.025662,  -24.082651,  -22.900730,  -22.571963,  -23.961828,  -23.935938,  -23.164156
Mult,SI,251114 12:10:33.639066,   14.621781,101139.001970,   23.963695,   52.147118,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.161368,    0.770523,   -0.004301,   -0.392862,    0.000000,    0.000000,   43.593750,   -2.159182,   -2.436580,   -2.016990,   -0.067808,   -0.941098,   -1.577674,   -1.421099,   -1.687812,   -0.088767,   -1.204112,   -0.597535,   -2.661375,   -0.118767,   -0.072740,   -0.695755,   -1.841511,   -1.043427,   -0.331234,   -1.652469,    0.791097,   -0.433152,    2.366306,   -0.330412,   -0.759865,   -1.803291,   -2.099182,   -0.096986,   -0.519248,   -1.133427,   -0.902879,   -1.737127,    0.230959,    1.081954,   -0.368798,   -0.382603,   -0.351371,   -2.614526,   -2.119730,    0.055069,   -1.018769,   -3.990419,   -2.086853,    0.667399,   -0.906166,  -22.239085, -153.768953,  -22.012646,  -22.907717,  -22.615576,  -20.786034,  -21.724564,  -23.556699,  -20.764151,  -24.093644,  -21.619564,  -23.066347,  -23.354327,  -20.712370,  -23.424499,  -22.645113,  -22.233743,  -20.300588,  -22.992374,  -23.754294
Mult,SI,251114 12:10:33.649066,   14.620910,101139.001970,   23.925205,   52.367482,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.244173,    0.722463,    0.019849,   -0.005831,    0.000000,    0.000000,   43.593750,   -1.655346,   -2.641238,   -1.248085,    1.497948,   -1.020824,   -0.503015,   -0.178767,   -0.728221,   -0.385480,    0.263425,   -0.854385,    1.288770,   -1.036029,   -0.236713,   -0.603700,   -1.484797,   -0.273288,   -1.782743,   -1.712058,    1.027810,   -2.520005,   -0.835070,    0.491097,   -0.195617,   -1.822195,    1.749045,    0.816166,   -1.209043,   -0.044795,    1.297811,   -0.343151,   -0.923426,    0.310788,   -0.043485,    0.354247,    2.856581,    0.150822,   -2.274251,   -1.287126,   -0.567535,    0.336987,   -1.809867,    2.456306,   -2.149730,  -22.156482, -153.741316,  -20.666548,  -20.767644,  -22.449702,  -21.369084,  -24.535117,  -20.649288,  -20.207300,  -23.023299,  -23.189430,  -25.920873,  -23.889397,  -24.079363,  -22.992272,  -24.405254,  -24.399090,  -23.313745,  -24.759501,  -24.438131
Mult,SI,251114 12:10:33.659066,   14.621060,101139.001970,   23.943259,   51.941436,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.228742,    0.773055,    0.008420,   -0.181248,    0.000000,    0.000000,   43.593750,    0.368220,   -0.554385,   -0.933290,   -0.579453,    3.245760,   -0.397398,    0.277809,   -0.327946,   -2.014525,   -0.554796,   -0.454932,    0.530138,   -0.219863,   -1.107125,   -0.853563,   -1.133838,   -1.207811,   -0.641919,   -1.828771,   -2.510553,   -1.399729,   -2.551238,    1.322879,    0.017260,   -0.267124,   -1.045892,    1.610140,   -1.710003,   -0.459453,    0.752056,   -1.175756,    0.629179,    2.487128,    0.074820,   -1.546236,    1.742469,    0.427398,   -1.637264,   -0.335343,   -0.205480,    4.508228,   -2.498635,   -1.375277,   -1.798360,  -22.456072, -152.942410,  -24.586693,  -22.907717,  -24.957584,  -24.702070,  -25.089502,  -22.801175,  -26.506902,  -27.190431,  -25.289434,  -27.205944,  -27.507692,  -21.074836,  -24.626453,  -26.516354,  -27.971973,  -26.326902,  -24.552172,  -26.304710
Mult,SI,251114 12:10:33.669066,   14.624138,101139.001970,   24.049007,   52.187196,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.252536,    0.726154,    0.007267,   -0.100501,    0.000000,    0.000000,   43.593750,   -2.414799,   -0.277398,   -1.047536,   -0.653015,    0.544933,   -0.861372,   -1.309729,   -1.024523,   -0.806303,   -0.687536,   -0.274932,    2.367539,   -0.908632,   -2.884526,   -0.076849,   -2.235621,   -2.732060,   -1.236578,   -0.168083,    0.567946,   -0.877810,    1.289181,   -2.120552,    0.232603,   -1.805757,    1.915483,    0.530960,    0.282740,   -0.436439,    0.867125,   -0.351371,    0.422056,   -1.003050,    0.308721,   -0.764180,    0.690001,   -0.868358,   -1.530825,    0.783289,   -0.216576,   -3.238363,    2.672060,   -1.027810,   -1.574798,  -24.144089, -153.205026,  -25.590051,  -28.720947,  -27.187143,  -28.127522,  -27.567178,  -25.372782,  -32.021981,  -28.643173,  -27.702795,  -26.499094,  -28.688790,  -28.183207,  -26.330498,  -27.880740,  -26.256628,  -27.728274,  -29.395332,  -27.688822
Mult,SI,251114 12:10:33.679066,   14.625746,101139.001970,   24.099798,   52.461262,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.228578,    0.771617,    0.018306,   -0.256427,    0.000000,    0.000000,   43.593750,   -0.288494,   -2.327676,   -2.582060,    0.305343,    0.278631,   -1.408359,   -1.252605,    1.401784,   -0.835892,   -0.420001,   -0.867536,   -0.300412,    0.256028,    0.620138,   -0.831782,   -0.334521,   -1.875620,   -2.899732,   -3.651788,   -1.061098,    0.536713,   -1.240276,   -2.093840,   -0.026301,   -1.103838,    1.375071,    0.775481,    0.452467,   -0.690412,   -0.038630,   -1.859593,    0.176302,   -0.957331,   -0.817797,   -0.198288,   -0.295069,   -3.193979,    0.343151,   -2.205210,    1.355345,    0.844522,   -2.627265,    1.305414,   -3.144253,  -24.100116, -152.472478,  -28.106563,  -28.278960,  -26.354950,  -26.686697,  -27.449233,  -28.926607,  -27.885672,  -29.787696,  -27.149848,  -31.059514,  -26.736937,  -26.164983,  -26.985773,  -29.026085,  -27.314849,  -27.323068,  -28.849783,  -28.004028
Mult,SI,251114 12:10:33.689066,   14.621535,101139.001970,   23.955626,   52.114182,  126.047385,    0.000000,  499.000000,   33.700000,    2.900000,   27.300000,   13.500000,    0.291465,    0.684370,    0.000747,   -0.307010,    0.000000,    0.000000,   43.593750,   -0.149589,   -0.814933,   -1.632332,   -1.353701,    0.267946,   -0.602878,   -0.988769,    0.660001,   -2.598087,    0.078082,   -0.748358,   -0.810413,   -1.626579,   -0.178767,    0.355069,   -2.042881,    0.227261,   -0.087534,    0.785344,   -0.002055,   -2.039182,    0.587672,   -1.038906,   -1.193838,   -1.298633,   -4.321241,    0.215343,   -0.973769,   -0.620138,    0.248220,   -0.899180,    0.511234,    0.351165,    0.133960,   -1.186030,   -1.352879,   -1.092331,   -1.330688,   -1.648770,   -0.118767,   -3.173431,   -5.562340,    0.550481,   -1.033564,  -23.305526, -154.178089,  -27.821357,  -28.806427,  -27.710089,  -29.086188,  -28.342248,  -29.413492,  -27.700740,  -30.623999,  -29.811224,  -27.057177,  -27.454986,  -27.637863,  -27.487760,  -27.978960,  -29.275538,  -26.856218,  -28.708002,  -28.238275
