Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:09:58.063326,   11.599990,101139.141665,   24.022289,   52.171059,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.065987,    0.379106,    0.021380,    0.463804,    0.000000,    0.000000,   43.593750,    1.002742,    0.030822,   -2.568498,   -1.161783,   -0.501371,   -0.708495,   -0.271233,   -3.406445,   -1.170413,    0.721645,   -0.894248,   -1.516441,   -0.496439,   -2.133292,   -2.159593,   -1.578907,   -2.150552,   -1.129317,    0.143425,   -1.464660,   -0.380549,   -0.057123,   -0.488631,   -1.122742,   -2.110278,    0.941098,   -0.075206,    0.715275,   -0.524385,   -1.244797,   -0.069452,   -0.101507,    1.820757,    1.946087,    1.518085,    0.221918,   -0.446713,    0.220685,   -1.522195,    0.512467,    1.653291,   -1.731373,   -0.284179,    0.306576,  -16.834554,  -99.012506,  -15.480031,  -14.474001,  -13.618126,  -16.145786,  -15.859347,  -16.115400,  -15.893456,  -17.379178,  -14.244891,  -17.362637,  -15.196571,  -13.922493,  -15.685305,  -17.983597,  -16.610581,  -16.223046,  -17.792090,  -17.575925
Mult,SI,251114 12:09:58.073146,   11.603569,101139.141665,   24.184449,   52.282828,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.220838,    0.505683,   -0.003263,    0.162625,    0.000000,    0.000000,   43.593750,   -1.101372,    0.294247,   -2.192470,   -0.653015,   -0.196439,   -0.169726,   -1.760962,   -0.490275,   -0.851509,   -1.739182,   -1.976716,   -0.244932,   -0.661234,    1.038084,   -0.326713,   -0.015616,   -0.973564,    0.445480,   -0.663700,   -1.179454,   -1.025755,   -0.736851,   -0.021781,   -1.651647,   -1.199591,   -0.207946,    0.163973,    1.079386,   -2.462471,   -0.550275,   -0.724522,   -0.672330,   -1.951442,   -0.522060,    0.266096,   -0.456576,   -0.952605,   -0.747125,    0.614796,    0.327535,    0.640275,    0.062877,    0.627535,   -1.552195,  -16.592499,  -99.681478,  -15.447154,  -17.693871,  -14.554344,  -16.804451,  -16.791403,  -17.159109,  -13.110437,  -16.585821,  -15.093934,  -17.219623,  -17.300891,  -17.716063,  -16.957123,  -18.528119,  -16.899897,  -18.569215,  -15.828525,  -18.165653
Mult,SI,251114 12:09:58.083146,   11.597795,101139.141665,   23.928908,   51.893951,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.125240,    0.440584,    0.025508,   -0.125560,    0.000000,    0.000000,   43.593750,   -2.286580,   -1.938086,   -0.554385,   -1.947538,   -0.496439,   -0.733563,    0.821508,   -2.219593,    0.551508,   -0.732330,   -0.624248,   -1.085756,   -1.115756,    0.670686,    0.012740,   -0.058356,   -0.971098,   -0.786577,   -1.788086,   -2.580416,   -0.872057,   -0.641919,   -1.691099,   -2.118086,    0.445891,   -0.731919,    0.897947,    0.616851,   -0.078493,   -1.717401,   -0.126576,   -2.319046,    0.326918,    1.981031,   -2.226991,   -2.693019,    1.354523,   -0.936166,   -1.532880,   -1.209043,   -1.320414,    2.137402,   -1.115961,   -1.690688,  -17.667364, -101.027724,  -17.059143,  -18.039077,  -16.173731,  -18.662914,  -16.637293,  -16.025862,  -16.476197,  -19.805176,  -17.170925,  -19.881820,  -17.217774,  -13.770849,  -18.638667,  -16.246060,  -18.585653,  -17.346199,  -16.752978,  -16.587156
Mult,SI,251114 12:09:58.093146,   11.600217,101139.141665,   24.040608,   51.907310,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.158221,    0.335638,   -0.001209,   -0.026714,    0.000000,    0.000000,   43.593750,   -0.521919,    0.745070,   -0.131096,   -1.206989,   -1.960278,   -1.847264,   -1.453565,   -1.382879,   -1.690688,   -0.957536,   -1.293701,   -1.069728,   -1.903154,   -2.665074,   -0.722878,   -1.648359,   -2.104525,   -0.963290,   -1.200002,    0.210411,   -2.561101,   -0.260959,    1.143290,   -1.294523,   -0.727810,    0.032466,   -1.782743,   -1.929045,    0.032877,    0.399864,    0.163151,   -1.609729,   -1.166920,    0.225373,    0.236713,    1.495071,    1.936853,   -0.077671,   -1.529592,    0.455343,   -1.800004,   -1.627811,   -2.517745,   -1.920415,  -16.224279, -100.129309,  -15.581538,  -18.218666,  -16.826027,  -16.243902,  -16.777431,  -14.875817,  -15.202633,  -15.666812,  -16.977362,  -18.055515,  -15.385099,  -15.498935,  -15.106263,  -16.114142,  -16.335238,  -14.557426,  -15.343181,  -17.648665
Mult,SI,251114 12:09:58.103146,   11.601371,101139.141665,   24.085843,   52.177144,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.281028,    0.459938,    0.008760,   -0.383581,    0.000000,    0.000000,   43.593750,   -1.304386,    1.767538,   -1.055756,    0.480412,   -1.485208,    0.091233,   -0.692467,   -1.892059,   -0.972331,   -0.011918,   -1.796716,   -0.717947,   -0.171781,   -1.736716,    0.539590,   -0.422878,   -1.110824,   -0.347261,   -1.975072,   -2.182607,   -0.960002,    0.402741,   -2.007949,   -1.698086,   -1.929456,   -1.258770,    0.718358,   -0.858700,   -1.444112,   -1.479866,   -2.068360,    0.498083,    0.195309,    0.695883,    0.300823,   -1.306852,    1.370551,   -0.565892,   -0.918084,   -1.171235,    1.372605,    0.440960,   -0.737056,   -2.251648,  -17.684008,  -98.434755,  -16.530033,  -16.567225,  -15.200989,  -16.711985,  -14.140302,  -15.866359,  -17.553734,  -17.176575,  -16.934623,  -14.213864,  -16.275135,  -13.526328,  -12.840026,  -14.755509,  -14.671262,  -16.792636,  -15.850305,  -13.627424
Mult,SI,251114 12:09:58.113146,   11.599585,101139.141665,   24.007409,   52.040772,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.123013,    0.362076,    0.016648,   -0.076833,    0.000000,    0.000000,   43.593750,   -0.678084,    0.353014,   -0.445891,   -1.003564,   -0.386302,   -1.802880,    0.139315,   -3.064938,    0.230137,   -1.384112,   -0.425754,   -0.752467,   -2.671238,   -0.776303,   -0.405206,   -1.809456,   -2.010415,   -0.901646,   -1.663565,   -0.601645,   -2.380279,    0.070685,    0.284384,   -2.699183,   -2.321511,   -2.211374,   -0.697810,   -0.795823,   -0.532193,   -0.675618,   -1.322057,   -1.007262,    0.184521,    0.429710,    2.727129,    2.668361,   -0.210000,    0.473837,   -3.183294,    0.650960,   -0.857673,   -1.423564,   -0.084863,   -1.146989,  -16.136333,  -99.330403,  -14.531536,  -14.495988,  -12.600385,  -14.534001,  -16.200854,  -15.301135,  -14.438248,  -16.614382,  -12.190709,  -12.516189,  -13.682801,  -13.093588,  -12.959718,  -14.907153,  -13.077971,  -14.127973,  -14.473179,  -16.309758
Mult,SI,251114 12:09:58.123146,   11.598902,101139.141665,   23.977450,   51.985483,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.165713,    0.409988,   -0.004095,   -0.080082,    0.000000,    0.000000,   43.593750,   -2.067127,   -1.590825,    0.581919,    0.237535,    1.287126,   -1.585894,   -1.546030,   -0.053836,   -3.029595,   -1.188085,   -1.431373,   -2.743567,   -0.336987,   -0.755344,   -0.823563,   -2.664663,   -0.846988,   -0.853563,   -2.446443,   -0.579864,   -2.086032,   -0.938221,   -0.708906,   -4.439187,   -1.668907,   -2.336717,   -0.067397,   -0.291987,   -2.760416,    0.744248,    0.862604,   -1.195893,   -1.225996,   -0.013908,   -0.174247,   -2.200689,    0.193151,   -0.933700,   -1.498359,   -1.279729,    1.162605,    1.003564,   -1.503496,   -2.237676,  -15.820100,  -99.496264,  -12.870437,  -14.432494,  -14.284446,  -15.265613,  -15.495236,  -15.538978,  -14.148110,  -17.930070,  -13.797562,  -16.400991,  -14.863899,  -14.161261,  -14.716468,  -15.305784,  -13.285506,  -13.329068,  -16.845650,  -14.462494
Mult,SI,251114 12:09:58.133146,   11.601082,101139.141665,   24.073939,   52.132568,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.094099,    0.474095,    0.025012,   -0.177072,    0.000000,    0.000000,   43.593750,   -0.363288,   -1.548907,   -2.643704,   -1.610962,   -0.707673,   -0.997399,   -0.290138,   -2.983568,   -4.012611,    1.158906,    0.085069,   -0.466850,    1.633565,   -0.348083,   -0.758221,   -1.007673,   -0.364932,   -1.466715,   -1.270687,   -0.012740,   -0.965755,    0.916851,    0.190274,   -0.468083,   -1.257126,    0.400686,    0.277809,    0.988975,   -2.118086,   -2.928499,   -2.485895,   -1.077947,    2.374217,   -1.269480,   -0.964317,   -1.662332,    0.264247,   -0.451234,   -1.295345,   -0.583563,   -0.270411,   -0.541645,   -0.722878,    0.958358,  -15.853182,  -98.351824,  -12.590778,  -11.024611,  -14.290097,  -15.697326,  -14.904687,  -15.236768,  -14.275919,  -17.721713,  -14.754892,  -13.710027,  -15.044105,  -14.212220,  -14.605098,  -15.168112,  -14.420166,  -13.963178,  -13.442492,  -15.302496
Mult,SI,251114 12:09:58.143146,   11.600272,101139.141665,   24.038426,   52.067623,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.163726,    0.364929,   -0.000880,   -0.077297,    0.000000,    0.000000,   43.593750,   -2.067127,   -1.845620,   -1.668496,   -0.443836,    2.048223,   -0.569590,   -0.996988,   -1.002331,   -0.932057,   -1.574798,    0.302055,   -2.873019,   -1.570688,   -1.278907,   -1.355756,   -1.804113,   -2.225758,   -0.837536,   -1.684935,   -0.295069,   -1.262468,    0.095343,    0.042740,   -0.675618,    0.440549,    1.249729,   -1.233701,    0.135000,   -1.700962,   -2.098360,   -1.567400,    0.508768,   -0.820276,   -0.196734,    0.655892,   -0.865481,   -1.508222,    0.076849,   -1.886305,    0.316439,   -3.993296,   -2.224114,    1.388016,   -1.917538,  -14.036124,  -96.629627,  -17.223527,  -14.429618,  -15.290938,  -17.045582,  -17.930584,  -16.009064,  -15.487017,  -15.481264,  -19.552847,  -15.839621,  -13.729959,  -16.162224,  -12.617285,  -15.911949,  -14.777701,  -15.726196,  -13.371602,  -15.634141
Mult,SI,251114 12:09:58.153146,   11.602301,101139.141665,   24.119638,   52.492743,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.240599,    0.400344,    0.012855,    0.275393,    0.000000,    0.000000,   43.593750,   -1.663565,   -0.770139,   -2.264799,    0.749180,    0.978906,    0.708084,   -2.451375,   -1.623702,   -2.912061,    0.939043,   -1.592880,   -1.670140,   -0.392877,    0.022603,   -2.806033,   -0.828084,   -0.715070,   -1.169591,   -0.533837,   -0.308631,   -2.618635,    1.020002,   -0.220274,    0.325480,    1.110002,   -1.193016,   -0.309042,    1.292879,   -1.276030,   -0.735618,    1.050413,    1.213153,   -0.172809,   -0.742514,   -0.614796,   -0.170959,    2.592334,    0.220685,   -1.472058,    0.240411,   -1.547263,   -1.098906,    0.365343,   -0.291370,  -14.910235,  -97.669028,  -16.137977,  -14.233590,  -15.538387,  -16.625067,  -15.943182,  -15.597745,  -19.674286,  -16.577190,  -14.720783,  -16.564142,  -17.409076,  -14.850030,  -14.744310,  -17.750583,  -16.548115,  -16.711677,  -17.282089,  -17.977022
Mult,SI,251114 12:09:58.163146,   11.598061,101139.141665,   23.944251,   51.790250,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.500000,    0.108001,    0.332497,    0.015076,    0.130604,    0.000000,    0.000000,   43.593750,   -0.931235,    1.843154,   -1.802469,    0.104384,   -1.098084,    0.272055,    0.886851,   -2.348224,   -1.240276,    0.303288,   -0.534248,   -0.101918,   -0.254384,   -0.506713,   -0.016849,   -1.074660,   -1.975483,   -0.590960,   -0.585207,    0.307398,   -2.596444,   -0.146713,    0.488220,    0.865481,   -1.742880,    1.487263,    1.813976,    1.057399,   -1.926168,   -0.464384,   -1.794250,   -1.431373,   -0.731611,    0.892155,    0.984249,    0.321371,   -0.517809,   -1.605209,    0.327124,   -1.726031,    0.098630,    0.835481,    0.231370,   -2.424662,  -16.963801,  -97.038750,  -16.768595,  -16.915102,  -14.664019,  -14.427460,  -15.861812,  -13.703375,  -14.037151,  -16.876883,  -15.281948,  -17.087705,  -15.900854,  -14.891947,  -13.265985,  -17.161267,  -15.904141,  -17.610857,  -17.230308,  -14.785509
Mult,SI,251114 12:09:58.172966,   11.597175,101139.141665,   23.903579,   51.778478,   79.314592,    0.000000,  400.000000,   27.000000,    1.500000,   17.300000,   10.500000,    0.266982,    0.418446,   -0.001607,    0.205783,    0.000000,    0.000000,   43.593750,   -0.563837,   -1.994388,   -1.019591,   -0.825207,    0.438083,   -1.950004,   -1.260824,   -1.424797,   -2.095073,    0.629179,   -0.523563,   -1.342194,   -1.044249,    2.040826,   -1.095208,   -0.511645,   -4.248091,    0.014384,   -3.204664,   -1.510277,   -0.558905,   -0.187398,   -1.430962,   -0.020959,   -1.756442,   -1.965620,    0.073973,   -1.137947,   -1.340551,   -0.960413,   -1.718634,   -3.324664,    1.294215,   -0.409136,   -0.753495,   -0.540001,    0.466850,    0.810002,   -1.144934,   -1.032331,   -2.421375,   -3.147951,    0.698632,    1.323701,  -16.336882,  -99.222597,  -17.607364,  -15.802223,  -16.219296,  -17.568014,  -15.683456,  -16.012532,  -18.456201,  -18.034145,  -13.476191,  -17.455514,  -19.516991,  -16.743321,  -15.590887,  -17.749350,  -17.933871,  -18.470174,  -16.398526,  -16.681677
