Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 11:45:39.104026,   14.545328,101159.956241,   23.866676,   52.069607,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.226313,    0.744583,   -0.004908,    0.133853,    0.000000,    0.000000,   42.132812,    0.961646,   -0.656303,   -0.357535,   -0.516576,   -1.091509,    0.090411,   -2.093429,   -1.118632,   -0.456987,   -1.457674,   -0.767262,    1.009317,   -0.475891,   -0.006575,   -2.097127,    1.179454,   -1.917949,    1.073016,    0.110959,    0.769317,   -1.352879,   -3.286445,   -0.876577,    0.424110,   -0.820276,   -0.641097,   -0.441371,   -0.696371,    0.065754,   -2.851650,   -0.601234,   -0.233836,    0.706851,   -0.808640,    1.331715,   -0.660412,    0.225206,   -0.078904,   -0.366576,   -1.277674,    1.188085,   -2.328909,   -0.143836,    0.498083,  -23.628335, -155.147209,  -20.315177,  -21.689427,  -19.633395,  -20.054526,  -21.700317,  -21.306592,  -19.809080,  -22.383846,  -21.444084,  -23.621554,  -22.592202,  -22.879771,  -21.651927,  -21.326755,  -20.851685,  -23.687718,  -22.229017,  -23.401690
Mult,SI,251114 11:45:39.114026,   14.547416,101159.956241,   23.937836,   52.269866,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.296637,    0.703681,    0.008495,   -0.300049,    0.000000,    0.000000,   42.132812,   -1.554250,   -0.167672,   -3.517404,   -2.076169,   -0.647673,   -0.821098,   -0.745481,   -2.022744,   -2.801101,    1.460962,    1.306030,   -0.985070,   -2.059319,    0.009041,   -1.666442,   -2.426717,   -1.520140,   -1.687401,   -2.231922,    0.544111,    0.417535,   -2.686444,    0.350138,   -2.859458,   -1.403016,   -1.213153,    0.627125,    0.281302,   -1.671373,   -1.958223,   -0.947673,   -1.553017,    0.240411,    0.508550,   -0.124932,   -0.751645,    0.937399,   -0.390001,   -2.058908,    0.561782,   -1.521373,   -2.426717,    0.381987,   -1.195482,  -23.732718, -153.471867,  -22.482168,  -21.289768,  -22.173229,  -19.640484,  -19.566203,  -18.630422,  -22.198400,  -24.243644,  -20.611274,  -20.268122,  -25.338954,  -20.981549,  -22.236209,  -22.374702,  -23.001827,  -21.549495,  -21.812715,  -23.560321
Mult,SI,251114 11:45:39.124026,   14.551922,101159.956241,   24.094573,   52.584803,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.025752,    0.775638,   -0.007640,   -0.194706,    0.000000,    0.000000,   42.132812,   -1.729319,   -2.450553,   -2.130826,   -0.166850,   -0.611508,   -2.212607,   -0.989591,   -2.304662,   -2.132881,   -1.695209,    1.430140,    1.779456,   -0.879043,    0.595070,   -2.690553,    1.235756,   -2.208087,   -3.729049,   -0.769728,   -1.896168,   -0.487398,   -2.770690,   -0.790687,   -2.731649,   -3.023020,    0.731508,   -0.620549,   -2.927472,   -0.875344,   -1.278496,    0.156576,   -0.994112,    1.068701,    2.292539,   -0.181028,   -1.597811,   -1.238222,    0.985070,    0.362466,    1.807401,   -1.215619,    1.427674,    0.694522,    0.515343,  -24.229363, -153.546392,  -22.900730,  -21.339494,  -21.819598,  -20.781925,  -19.767163,  -17.918075,  -20.430452,  -21.737303,  -21.969907,  -22.176208,  -21.173159,  -20.199081,  -20.775452,  -22.371825,  -20.007985,  -20.374972,  -21.875386,  -21.192782
Mult,SI,251114 11:45:39.134026,   14.544810,101159.956241,   23.847365,   52.075295,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.381461,    0.702829,    0.012423,   -0.293552,    0.000000,    0.000000,   42.132812,   -0.184932,   -1.679181,   -2.422608,   -0.773015,   -0.510412,   -2.356443,   -1.580551,   -1.740825,   -1.838634,   -0.838769,   -1.298222,   -1.444112,   -1.764661,    0.713837,   -2.701649,   -0.813700,   -1.149454,    0.760686,   -1.232057,   -2.679457,   -0.333699,   -0.952605,   -0.405206,   -2.122196,   -1.731373,    1.246441,   -2.562334,    0.573494,   -2.077401,   -0.929591,    0.120000,   -0.824385,   -1.134660,   -1.473946,    0.745686,    0.174658,   -0.641919,    0.075617,    0.525207,    1.017536,   -3.067403,   -2.468635,    0.629179,   -1.138769,  -23.820458, -153.863795,  -23.021142,  -22.282031,  -21.073090,  -23.710938,  -19.814834,  -20.256230,  -21.267577,  -24.571179,  -23.084018,  -23.693061,  -20.744425,  -21.533878,  -21.804906,  -19.841546,  -21.957167,  -19.874012,  -21.094562,  -23.329361
Mult,SI,251114 11:45:39.144026,   14.547229,101159.956241,   23.932546,   52.215634,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.145879,    0.837860,   -0.000614,    0.047072,    0.000000,    0.000000,   42.132812,   -0.021370,   -2.769047,   -2.600553,   -1.224249,   -1.867401,   -1.467126,    0.515754,    0.243699,   -2.669594,   -0.907810,   -1.017947,    1.544798,    0.134384,   -1.819730,   -2.319457,   -0.575344,   -0.990824,    0.963701,   -1.269866,    1.059043,   -0.046027,   -1.384112,   -1.607674,   -1.208222,   -0.385069,   -1.150276,   -0.910687,    2.919458,   -1.710003,   -1.809867,   -1.733839,   -0.709316,   -0.078493,   -1.127879,   -0.998427,   -1.363975,   -3.027540,   -0.222329,    1.422743,    1.055756,   -1.051235,   -1.901511,    0.464384,    0.040274,  -24.281555, -154.760804,  -25.015735,  -22.676346,  -23.579276,  -25.509708,  -25.099776,  -21.379229,  -24.337857,  -29.552524,  -23.797445,  -26.335532,  -23.809260,  -19.800861,  -24.979570,  -23.736212,  -25.703476,  -23.186758,  -24.443268,  -25.245256
Mult,SI,251114 11:45:39.154026,   14.549828,101159.956241,   24.022818,   52.403724,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.167255,    0.916978,   -0.009049,    0.400691,    0.000000,    0.000000,   42.132812,    0.397809,   -0.592193,   -3.634528,    0.160274,   -1.757264,   -1.453154,   -1.860004,   -2.117675,   -0.881920,   -2.224114,   -1.017947,   -0.626303,   -1.345893,   -0.220274,   -4.077953,    0.858495,    0.610275,   -1.534935,   -0.207946,   -1.654935,   -1.007673,    0.157398,    0.492330,   -0.707673,   -2.226580,   -0.235069,   -1.103427,   -0.647262,   -0.283151,   -1.229181,   -0.616851,   -0.811234,   -0.346542,    0.387830,    0.692467,    0.548220,    0.485343,   -0.180000,    0.595892,   -0.252329,    0.321781,    1.162605,   -2.406375,   -0.041918,  -21.844564, -152.378907,  -27.708137,  -25.063200,  -25.198612,  -24.880323,  -26.395943,  -25.474494,  -25.694024,  -28.886051,  -26.924026,  -28.166768,  -27.419130,  -24.522788,  -27.302828,  -26.515943,  -26.642519,  -26.682382,  -25.936695,  -29.171976
Mult,SI,251114 11:45:39.164026,   14.551449,101159.956241,   24.082272,   52.414570,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.372186,    0.872693,    0.012378,    0.155200,    0.000000,    0.000000,   42.132812,   -0.384658,   -0.290549,   -2.619868,    1.857949,   -2.382744,   -1.120687,    0.320549,   -0.825207,    1.514798,   -2.242607,   -0.954659,   -0.191096,   -1.213153,    1.484387,   -1.235756,    0.802193,   -2.084388,   -0.070685,   -0.434795,   -1.893702,   -0.615618,   -3.145075,   -2.033429,   -2.609183,    0.205891,    1.439592,   -1.230824,    0.915002,   -1.268222,   -2.346169,   -0.434795,   -0.142603,   -0.220583,   -0.972292,    1.536578,    2.116443,   -0.158219,   -1.714524,    0.201370,   -0.401508,   -1.597811,   -3.343568,   -2.036922,   -0.723289,  -25.047173, -153.607112,  -26.917451,  -26.620532,  -26.565361,  -28.466769,  -25.616763,  -24.505143,  -27.711425,  -26.724300,  -26.895670,  -25.158543,  -28.434200,  -25.815257,  -25.104810,  -26.073339,  -26.152655,  -29.079510,  -29.043345,  -30.765678
Mult,SI,251114 11:45:39.174026,   14.546766,101159.956241,   23.914160,   52.259416,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.069679,    0.842058,   -0.018721,    0.086054,    0.000000,    0.000000,   42.132812,   -1.453975,    0.327124,   -0.393699,    0.185754,    1.019180,   -1.068084,    0.038219,   -1.883428,   -1.659455,   -0.413425,    1.633565,    0.719180,   -0.828495,   -0.743015,   -2.062196,    0.580275,   -1.173701,    1.776168,   -1.180687,    0.549453,   -1.536989,   -2.781375,   -0.525617,   -0.971509,    0.077260,   -1.755209,   -1.629455,    2.165758,    0.295891,   -2.265621,   -0.773015,   -0.273288,   -0.209898,    1.259707,   -0.450001,   -1.205345,   -1.734661,   -0.086713,    0.314795,   -0.211644,   -1.578085,   -5.517545,   -0.447946,    0.252329,  -24.517446, -153.010950,  -28.898482,  -23.745664,  -28.333464,  -28.321289,  -27.281561,  -29.770898,  -29.814306,  -26.883855,  -28.427728,  -25.504160,  -29.714956,  -28.380467,  -27.450260,  -28.522248,  -25.407174,  -26.429231,  -26.322998,  -27.854850
Mult,SI,251114 11:45:39.184026,   14.546932,101159.956241,   23.924543,   52.115241,  124.804858,    0.000000,  499.000000,   33.700000,    2.900000,   27.200000,   13.500000,    0.368151,    0.804921,    0.014379,   -0.172431,    0.000000,    0.000000,   42.132812,   -0.343562,   -2.078634,   -2.100004,   -0.736440,   -0.074795,    0.076439,   -1.795072,   -2.597676,   -3.503843,   -2.091785,   -0.519042,   -2.267265,   -0.016849,   -0.085891,   -3.516993,   -1.910552,   -1.238222,   -0.086713,   -2.753430,   -1.869456,   -0.539179,   -1.582195,   -2.229046,   -2.818773,   -0.127808,    1.012194,   -2.746855,   -1.007673,   -1.301920,   -1.015481,   -3.504664,   -0.957536,   -0.263528,   -0.548426,   -0.540412,   -2.003018,   -2.050278,   -1.006851,    1.488496,   -0.699864,   -2.857814,   -1.021646,   -1.925963,   -2.699594,  -24.635597, -153.952112,  -30.025745,  -25.151351,  -26.604659,  -25.425770,  -27.588959,  -24.876676,  -25.472927,  -24.294911,  -28.200262,  -21.830591,  -27.999919,  -25.832106,  -25.441386,  -26.745670,  -27.325123,  -23.881691,  -24.731556,  -26.828272
